mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-1206,NM_000524,HTR1A,995,1013,"0,846153846154","-15,4",1,"0,1156698","0,324","4,66949745454546","2,9107421225","-10,3988469265389",11,13,11,CDS,,0,0
hsa-miR-1207-5p,NM_000524,HTR1A,1984,2004,"0,923076923077","-33,4",1,"0,009852471","0,353","0,310722855555556","-0,04374652","-11,2540332350301",17,20,9,3UTR,,0,0
hsa-miR-1208,NM_000524,HTR1A,1435,1451,"0,846153846154","-18,9",1,"6,568012E-06","0,353","4,33221","4,47171795","-11,3313070471777",15,16,15,CDS,,0,0
hsa-miR-1285-5p,NM_000524,HTR1A,143,158,"0,846153846154",-20,1,"1,074211E-05","0,441","-0,231048844444444","-0,366479015","-10,4034023861583",13,15,9,5UTR,,0,0
hsa-miR-1289,NM_000524,HTR1A,307,341,"0,846153846154","-20,7",1,"0,0002759565","0,382","0,271536548148148","-0,369481425","-7,28437775579802",16,34,10,5UTR,,0,0
hsa-miR-1291,NM_000524,HTR1A,1640,1669,"0,948717948718","-25,1",1,"0,08188497","0,412","1,06698065","0,8577189875","-6,93679006687834",20,29,9,CDS,,0,0
hsa-miR-1291,NM_000524,HTR1A,695,733,"0,846153846154","-24,9",1,"6,04033E-05","0,338","1,52471801875","2,999260165","-6,50068725424361",21,38,8,CDS,,0,0
hsa-miR-1294,NM_000524,HTR1A,918,941,"0,923076923077","-20,9",1,"0,007460191","0,368","0,512183","1,5250927575","-4,52877439760775",19,23,7,CDS,,0,0
hsa-miR-1295a,NM_000524,HTR1A,380,398,"0,846153846154","-22,1",1,"6,385003E-06","0,353","-1,09643308571429","1,3852841775","-13,2526174607296",15,18,8,5UTR,,0,0
hsa-miR-1299,NM_000524,HTR1A,271,291,"0,923076923077","-18,4",1,"0,002427891","0,397","0,063522984615385","-0,4385313775","-5,69245027962293",15,20,7,5UTR,,0,0
hsa-miR-1303,NM_000524,HTR1A,1375,1399,"0,923076923077","-23,2",1,"3,291365E-06","0,309","3,03790945454545","4,745077785","-9,02428166311082",18,24,11,CDS,,0,0
hsa-miR-1304-3p,NM_000524,HTR1A,1864,1879,"0,846153846154","-24,2",1,"3,875899E-05","0,397","0,74372","0,67569623875","-9,07603789418476",14,15,14,3UTR,,0,0
hsa-miR-1247-5p,NM_000524,HTR1A,56,74,"0,846153846154","-26,4",1,"0,4189917","0,426","-0,364479266666667","-0,07376806","-9,90301719219357",14,18,6,5UTR,,0,0
hsa-miR-1247-5p,NM_000524,HTR1A,108,126,"0,846153846154",-25,1,"0,9896418","0,441","0,0117936","-0,1248049725","-11,1753842800333",14,18,5,5UTR,,0,0
hsa-miR-1247-3p,NM_000524,HTR1A,444,494,"0,846153846154","-26,2",1,"1,096417E-05","0,382","5,15715277647059","4,067719275","-6,46921152719609",21,50,6,5UTR,,0,0
hsa-miR-1249-5p,NM_000524,HTR1A,1050,1072,"0,846153846154","-29,2",1,"0,01551197","0,397","5,18936416666667","4,28696512","-9,02428166311082",19,22,12,CDS,,0,0
hsa-miR-1249-5p,NM_000524,HTR1A,444,472,"0,884615384615","-27,9",1,"0,06124202","0,441","4,96603502222222","4,7732278375","-4,65016475487752",20,28,9,5UTR,,0,0
hsa-miR-1249-5p,NM_000524,HTR1A,1976,2001,"0,846153846154","-25,8",1,"0,03203775","0,353","0,1326559625","-0,10139417","-8,39717990556894",20,25,6,3UTR,,0,0
hsa-miR-1251-3p,NM_000524,HTR1A,693,739,"0,923076923077","-27,7",1,"0,0002435775","0,324","2,20239236363636","2,455592495","-7,70504628141149",19,24,9,CDS,,0,0
hsa-miR-1253,NM_000524,HTR1A,1615,1663,"0,923076923077","-23,4",1,"0,0004759426","0,412","1,22533986","1,085832555","-9,96490262236382",17,23,7,CDS,,0,0
hsa-miR-1256,NM_000524,HTR1A,2070,2095,"0,923076923077","-18,3",1,"0,0002572604","0,559","0,2710102375","0,03926648625","-8,45246233994692",18,25,8,3UTR,,0,0
hsa-miR-1257,NM_000524,HTR1A,1849,1894,"0,846153846154","-23,2",1,"0,08447964","0,412","0,300986325","0,618048555","-3,93757444620166",20,27,11,3UTR,,0,0
hsa-miR-1260a,NM_000524,HTR1A,54,72,"0,923076923077","-21,3",1,"0,367448","0,426","0,1078626","-0,0317377225","-9,04108690814652",14,18,6,5UTR,,0,0
hsa-miR-1260a,NM_000524,HTR1A,98,115,"0,846153846154","-20,1",1,"0,9900473","0,441","-0,13231032","-0,0992865725","-9,77653646839716",13,17,9,5UTR,,0,0
hsa-miR-1265,NM_000524,HTR1A,878,900,"0,846153846154","-20,9",1,"6,016406E-06","0,397","0,752773666666667","1,28566775","-6,77039159373923",17,22,6,CDS,,0,0
hsa-miR-1266-5p,NM_000524,HTR1A,1664,1690,"0,923076923077","-22,7",1,"5,939277E-06","0,397","2,1981214","0,9595219825","-11,207409090692",19,26,13,CDS,,0,0
hsa-miR-1268a,NM_000524,HTR1A,1306,1324,"0,846153846154","-30,1",1,"0,0001049217","0,338","5,3841725","5,0184372725","-5,0358313056853",16,18,12,CDS,,0,0
hsa-miR-1268a,NM_000524,HTR1A,2228,2241,"0,846153846154","-26,9",1,"0,01719824","0,558",0,0,"-5,61866339543177",12,13,12,3UTR,,0,0
hsa-miR-1269a,NM_000524,HTR1A,1835,1870,1,"-29,4",1,"0,0009954211","0,397","-0,04797355","0,28253920375","-7,40834349627428",17,20,15,CDS,,0,0
hsa-miR-1272,NM_000524,HTR1A,1604,1626,"0,846153846154","-20,3",1,"2,103805E-05","0,426","0,719259755555555","1,91533674","-6,85114839307108",16,22,9,CDS,,0,0
hsa-miR-1275,NM_000524,HTR1A,2225,2243,1,-22,1,"0,01899284","0,561","-0,217073883333333","-0,29393683625","-10,4510642631493",12,18,6,3UTR,,0,0
hsa-miR-1276,NM_000524,HTR1A,1654,1672,"0,923076923077","-19,8",1,"0,04901323","0,412","2,24420631111111","0,9406695125","-7,78177519478264",15,18,7,CDS,,0,0
hsa-miR-1276,NM_000524,HTR1A,767,808,"0,923076923077","-18,9",1,"0,0008039905","0,456","2,488448415","1,559027065","-3,93757444620166",17,41,9,CDS,,0,0
hsa-miR-1278,NM_000524,HTR1A,681,730,"0,871794871795","-18,2",1,"6,266243E-05","0,324","2,74776683333333","2,2381758025","-7,05204361694256",12,14,12,CDS,,0,0
hsa-miR-1281,NM_000524,HTR1A,134,174,"0,846153846154","-26,5",1,"0,001029077","0,456","-0,404506753846154","-0,3484660675","-4,95700071937229",15,40,11,5UTR,,0,0
hsa-miR-1281,NM_000524,HTR1A,1347,1367,"0,875","-25,6",1,"0,007016287","0,353","4,45445331578947","4,5263902725","-4,95700071937229",15,20,6,CDS,,0,0
hsa-miR-1281,NM_000524,HTR1A,101,123,"0,846153846154","-24,1",1,"0,9911514","0,441","0,015796733333333","-0,14131679","-5,49511392050811",16,22,11,5UTR,,0,0
hsa-miR-1282,NM_000524,HTR1A,22,41,1,"-20,2",1,"0,1525887","0,456","0,049153977777778","-0,006219725","-6,50068725424361",16,19,9,5UTR,,0,0
hsa-miR-1288-3p,NM_000524,HTR1A,583,602,"0,846153846154","-20,5",1,"6,861491E-07","0,368","6,7726698","4,4670074175","-13,898648723754",14,19,10,CDS,,0,0
hsa-miR-1255b-5p,NM_000524,HTR1A,1191,1210,"0,846153846154","-18,1",1,"0,0004740344","0,441","3,010488","4,1493421225","-12,9905723216457",15,19,7,CDS,,0,0
hsa-miR-664a-5p,NM_000524,HTR1A,568,598,1,"-18,8",1,"5,2252E-06","0,324","3,53033084","4,666651275","-10,2545973176944",10,12,10,5UTR,,0,0
hsa-miR-1306-5p,NM_000524,HTR1A,1337,1370,"0,923076923077","-23,3",1,"0,001820723","0,368","4,78299183333333","4,52073461","-5,76291300427632",19,33,5,CDS,,0,0
hsa-miR-1306-5p,NM_000524,HTR1A,199,224,"0,846153846154",-22,1,"0,001557447","0,426","-0,7790622","-0,7567608825","-12,3713369440483",17,25,7,5UTR,,0,0
hsa-miR-1307-5p,NM_000524,HTR1A,1858,1885,"0,923076923077","-23,3",1,"0,001910322","0,382","0,342007210526316","0,62266038375","-9,07603789418476",17,27,7,3UTR,,0,0
hsa-miR-1307-3p,NM_000524,HTR1A,1017,1039,"0,846153846154","-24,1",1,"3,855881E-07","0,382","3,15151442857143","4,2436045225","-7,64976043823751",16,22,7,CDS,,0,0
hsa-miR-513b-5p,NM_000524,HTR1A,650,668,"0,846153846154","-15,4",1,"0,0003112449","0,426","2,9659247","4,27486868","-7,23797013342148",14,18,10,CDS,,0,0
hsa-miR-513c-5p,NM_000524,HTR1A,619,635,"0,923076923077","-18,6",1,"0,001121791","0,397","5,679881375","4,78223473","-6,32496191835154",14,16,10,CDS,,0,0
hsa-miR-513c-5p,NM_000524,HTR1A,1526,1542,1,"-17,9",1,"2,022E-05","0,368","3,08544093333333","3,1916415175","-4,90607308675591",14,16,9,CDS,,0,0
hsa-miR-1321,NM_000524,HTR1A,669,697,1,"-18,9",1,"0,0723518","0,382","2,77596994545455","3,0008597925","-10,3988469265389",11,13,11,CDS,,0,0
hsa-miR-1321,NM_000524,HTR1A,450,470,"0,846153846154","-18,4",1,"0,04734699","0,456","5,21669257142857","4,7657227","-5,08276357590649",13,15,13,5UTR,,0,0
hsa-miR-1469,NM_000524,HTR1A,503,565,"0,846153846154","-36,1",1,"3,58743E-05","0,309","3,83273152727273","5,2926028725","-3,93757444620166",22,57,11,5UTR,,0,0
hsa-miR-1470,NM_000524,HTR1A,1387,1421,"0,846153846154","-32,4",1,"0,001204055","0,294","4,55676333333333","4,9241752","-8,05661162101414",19,34,7,CDS,,0,0
hsa-miR-1470,NM_000524,HTR1A,2011,2047,1,"-27,9",1,"1,289722E-05","0,426","-0,022083115789474","0,29637495","-7,28437775579802",19,36,7,3UTR,,0,0
hsa-miR-1471,NM_000524,HTR1A,947,984,"0,846153846154","-31,9",1,"0,0002177791","0,397","1,774320896","2,3847615925","-5,22670505886791",21,37,7,CDS,,0,0
hsa-miR-1471,NM_000524,HTR1A,1993,2016,"0,923076923077","-27,8",1,"5,990823E-08","0,338","-0,2675839","0,18453822875","-6,21671054132362",19,23,13,3UTR,,0,0
hsa-miR-1539,NM_000524,HTR1A,527,573,"0,846153846154","-25,8",1,"1,7498E-06","0,338","3,413247125","4,7537138175","-6,12572030350932",15,18,11,5UTR,,0,0
hsa-miR-1539,NM_000524,HTR1A,351,373,"0,846153846154",-24,1,"0,0004637111","0,382","-0,044247833333333","0,3330254575","-13,1411745061676",17,22,6,5UTR,,0,0
hsa-miR-320d,NM_000524,HTR1A,1488,1501,"0,846153846154","-21,2",1,"3,97366E-06","0,338","4,31497285714286","4,0626215475","-14,1824963909005",12,13,12,CDS,,0,0
hsa-miR-320d,NM_000524,HTR1A,1949,1966,"0,923076923077","-17,4",1,"0,05511155","0,412","-0,399350142857143","0,18453838625","-11,4050300381464",14,17,7,3UTR,,0,0
hsa-miR-1908-5p,NM_000524,HTR1A,1858,1899,"0,846153846154","-25,7",1,"0,06501899","0,471","0,3401867275","0,33557526","-3,79332483735712",20,41,9,3UTR,,0,0
hsa-miR-1908-5p,NM_000524,HTR1A,280,305,"0,923076923077","-24,6",1,"0,003285301","0,353","-0,351135511111111","-0,3874943775","-7,20466108744672",16,20,11,5UTR,,0,0
hsa-miR-1908-3p,NM_000524,HTR1A,509,564,"0,846153846154","-27,6",1,"5,075121E-05","0,309","3,21944088888889","5,475734885","-7,61918883913242",18,55,8,5UTR,,0,0
hsa-miR-1908-3p,NM_000524,HTR1A,1845,1868,"0,923076923077","-26,8",1,"0,001695565","0,382","-0,346643457142857","0,600754175","-6,78417259637418",17,23,7,3UTR,,0,0
hsa-miR-1909-3p,NM_000524,HTR1A,863,902,"0,923076923077","-29,3",1,"4,95837E-05","0,397","1,5759937375","1,2894383625","-6,99539800191563",18,28,6,CDS,,0,0
hsa-miR-1909-3p,NM_000524,HTR1A,1479,1496,"0,846153846154",-29,1,"6,90254E-05","0,353","2,91451066666667","4,603684695","-4,84971449560288",16,17,16,CDS,,0,0
hsa-miR-1910-5p,NM_000524,HTR1A,561,594,"0,923076923077","-29,8",1,"1,924598E-05","0,309","4,88216278571429","5,142494325","-6,2512093753823",20,33,11,5UTR,,0,0
hsa-miR-1910-5p,NM_000524,HTR1A,1367,1389,"0,846153846154","-25,5",1,"0,0001789011","0,324","5,00443242857143","4,33032576","-9,84845083951054",18,22,10,CDS,,0,0
hsa-miR-1910-3p,NM_000524,HTR1A,1633,1653,"0,923076923077","-21,5",1,"0,01131541","0,441","2,60030581666667","0,9934560125","-7,27063564855292",15,20,7,CDS,,0,0
hsa-miR-1910-3p,NM_000524,HTR1A,440,456,1,"-21,2",1,"0,001291149","0,456","4,8092535","3,66693051","-7,61526882256964",13,16,8,5UTR,,0,0
hsa-miR-1910-3p,NM_000524,HTR1A,1482,1498,"0,846153846154",-19,1,"9,967187E-05","0,353","4,17133633333333","4,02303171","-6,89308954671323",14,16,7,CDS,,0,0
hsa-miR-1911-5p,NM_000524,HTR1A,547,587,"0,846153846154","-29,4",1,"1,167324E-05","0,324","3,41825020833333","5,1680127625","-7,30759903362806",21,35,10,5UTR,,0,0
hsa-miR-1912-5p,NM_000524,HTR1A,2008,2032,"0,923076923077","-23,4",1,"0,0007857779","0,368","-0,300525664285714","0,39552873875","-7,20264580146447",17,24,6,3UTR,,0,0
hsa-miR-1912-3p,NM_000524,HTR1A,961,983,"0,923076923077","-21,8",1,"0,0001762173","0,382","0,388294925","2,1038609925","-11,3845407366295",16,22,8,CDS,,0,0
hsa-miR-1913,NM_000524,HTR1A,2007,2052,"0,846153846154","-27,1",1,"0,0001808129","0,456","-0,188890338888889","0,39437594125","-7,03880045537943",19,45,9,3UTR,,0,0
hsa-miR-1914-5p,NM_000524,HTR1A,861,893,1,"-25,8",1,"4,205064E-05","0,412","0,451136133333333","1,6099285425","-6,98341421121641",16,21,10,CDS,,0,0
hsa-miR-1914-3p,NM_000524,HTR1A,1970,1992,"0,846153846154","-26,9",1,"0,006329181","0,324","1,06325354285714","-0,162500595","-11,2219543809793",16,22,7,3UTR,,0,0
hsa-miR-1915-5p,NM_000524,HTR1A,1368,1390,"0,846153846154","-31,6",1,"0,000224859","0,309","3,630902375","4,7394220225","-9,50465148994063",17,22,8,CDS,,0,0
hsa-miR-1973,NM_000524,HTR1A,1390,1416,"0,846153846154","-20,3",1,"1,459841E-07","0,309","4,27188428571429","4,8186016875","-9,40694541947664",15,21,8,CDS,,0,0
hsa-miR-1976,NM_000524,HTR1A,50,71,"0,846153846154","-24,5",1,"0,4235271","0,426","-0,0658014","-0,1398157775","-5,48126098107298",17,21,6,5UTR,,0,0
hsa-miR-2114-3p,NM_000524,HTR1A,416,456,"0,884615384615","-20,1",1,"0,001291149","0,456","3,38108","2,53211209","-9,20149262483583",15,18,12,5UTR,,0,0
hsa-miR-2115-5p,NM_000524,HTR1A,301,323,"0,846153846154","-23,2",1,"6,82214E-07","0,368","-0,191019111111111","-0,1983579975","-8,02598637940662",18,22,7,5UTR,,0,0
hsa-miR-2116-5p,NM_000524,HTR1A,687,708,"0,923076923077","-19,5",1,"0,0002646854","0,397","2,670653","2,2874803025","-6,82534711231631",17,21,7,CDS,,0,0
hsa-miR-2117,NM_000524,HTR1A,1365,1382,"0,846153846154","-19,1",1,"6,096526E-05","0,309","2,7259895","4,6206521725","-5,85080402196783",14,17,8,CDS,,0,0
hsa-miR-2276-3p,NM_000524,HTR1A,751,779,"0,923076923077","-26,2",1,"0,001750102","0,426","2,4432033","1,7060759375","-5,22670505886791",21,28,7,CDS,,0,0
hsa-miR-2277-5p,NM_000524,HTR1A,716,740,"0,846153846154","-30,5",1,"7,644931E-06","0,324","-0,013888883333333","2,7440116775","-8,16178584763879",19,24,8,CDS,,0,0
hsa-miR-2277-3p,NM_000524,HTR1A,1363,1396,"0,846153846154","-26,5",1,"3,518677E-06","0,324","3,19460507142857","4,4528659975","-9,54656246863793",16,21,8,CDS,,0,0
hsa-miR-2277-3p,NM_000524,HTR1A,884,929,"0,846153846154","-24,2",1,"0,008875689","0,397","2,281072","1,4402573375","-9,02428166311082",17,45,10,CDS,,0,0
hsa-miR-2277-3p,NM_000524,HTR1A,2003,2026,"0,846153846154","-23,8",1,"4,588547E-06","0,353","-0,332369275","0,2963747025","-5,48126098107298",17,23,8,3UTR,,0,0
hsa-miR-2278,NM_000524,HTR1A,382,410,"0,846153846154","-27,7",1,"1,299878E-05","0,397","1,1646246","2,0667759225","-8,00485538994019",19,28,7,5UTR,,0,0
hsa-miR-2278,NM_000524,HTR1A,559,586,"0,846153846154","-25,3",1,"4,653754E-05","0,324","4,61001890909091","4,9593623125","-8,30380402896865",19,27,7,5UTR,,0,0
hsa-miR-2681-3p,NM_000524,HTR1A,321,341,"0,923076923077","-22,3",1,"0,0002759565","0,382","0,484555810526316","-0,28992408","-13,6655996434504",16,20,10,5UTR,,0,0
hsa-miR-2682-5p,NM_000524,HTR1A,963,985,"0,923076923077","-22,5",1,"0,0002760453","0,382","2,7636925","2,24148342","-7,25589684594623",17,22,11,CDS,,0,0
hsa-miR-2682-3p,NM_000524,HTR1A,46,70,"0,923076923077","-25,3",1,"0,3130058","0,426","0,569529111111111","-0,068764511944445","-7,63288740921126",19,24,11,5UTR,,0,0
hsa-miR-2682-3p,NM_000524,HTR1A,1594,1618,"0,923076923077","-25,1",1,"5,462642E-05","0,397","1,15952905454545","2,0303362125","-9,40429231596697",18,24,11,CDS,,0,0
hsa-miR-711,NM_000524,HTR1A,437,456,"0,948717948718","-23,3",1,"0,001291149","0,456","4,5991022","3,8590688975","-7,61918883913242",16,19,10,5UTR,,0,0
hsa-miR-711,NM_000524,HTR1A,1942,1988,"0,923076923077","-22,2",1,"0,001146156","0,324","-0,021958848717949","0,0761606775","-3,93757444620166",16,41,10,3UTR,,0,0
hsa-miR-2861,NM_000524,HTR1A,293,317,"0,846153846154","-28,6",1,"2,709336E-07","0,368","-0,191721663157895","-0,36347719","-3,93757444620166",18,24,12,5UTR,,0,0
hsa-miR-2909,NM_000524,HTR1A,1534,1587,1,"-22,1",1,"0,0001799021","0,338","2,5977934","3,0068885325","-12,9905723216457",15,17,15,CDS,,0,0
hsa-miR-3116,NM_000524,HTR1A,690,707,1,"-19,2",1,"0,0002773528","0,397","2,74443244444444","2,1840612275","-11,3748799773666",16,17,16,CDS,,0,0
hsa-miR-3120-5p,NM_000524,HTR1A,952,976,"0,846153846154","-22,2",1,"0,0002049368","0,382","1,84621096666667","2,33197478","-8,01982731604866",19,24,7,CDS,,0,0
hsa-miR-3120-3p,NM_000524,HTR1A,902,930,"0,846153846154","-17,5",1,"0,006160697","0,397","0,889229657142857","0,835096295","-13,3912858009433",14,19,7,CDS,,0,0
hsa-miR-3121-5p,NM_000524,HTR1A,127,144,"0,846153846154","-16,9",1,"0,4121412","0,397","0,2492992","-0,3229478175","-5,7143100613766",14,17,6,5UTR,,0,1
hsa-miR-3124-5p,NM_000524,HTR1A,2090,2109,"0,846153846154","-20,8",1,"0,002274962","0,544","-0,04489916","-0,09678193875","-7,60442919150276",15,19,10,3UTR,,0,0
hsa-miR-3124-3p,NM_000524,HTR1A,108,125,1,"-22,9",1,"0,9894439","0,441","0,095854375","-0,1938546975","-5,26888038598891",14,17,8,5UTR,,0,0
hsa-miR-3124-3p,NM_000524,HTR1A,15,30,"0,923076923077",-21,1,"0,7005988","0,492","-0,2815607","-0,1413170225","-5,1900497996759",13,15,9,5UTR,,0,0
hsa-miR-548s,NM_000524,HTR1A,743,788,1,"-20,6",1,"9,470338E-05","0,426","2,31123666666667","2,002220475","-8,40585589311169",12,18,6,CDS,,0,0
hsa-miR-3125,NM_000524,HTR1A,451,471,"0,923076923077","-20,5",1,"0,04577514","0,456","4,633414","4,807752875","-9,75973122336145",15,20,7,5UTR,,0,0
hsa-miR-3126-5p,NM_000524,HTR1A,443,467,"0,846153846154","-21,2",1,"0,03129841","0,456","5,53208446153846","4,8182603875","-7,37317722725709",18,24,6,5UTR,,0,0
hsa-miR-3126-3p,NM_000524,HTR1A,1330,1350,"0,846153846154","-20,5",1,"0,001219234","0,353","3,39439163636364","4,9185194875","-6,01339037761805",16,20,6,CDS,,0,0
hsa-miR-3127-5p,NM_000524,HTR1A,1307,1324,"0,923076923077","-23,6",1,"0,0001049217","0,338","4,030572","5,0297487475","-11,5714507674379",14,17,9,CDS,,0,0
hsa-miR-3127-3p,NM_000524,HTR1A,50,71,"0,846153846154","-31,2",1,"0,4235271","0,426","0,209269977777778","-0,0227312525","-9,81601483679244",17,21,9,5UTR,,0,0
hsa-miR-3129-5p,NM_000524,HTR1A,515,536,"0,923076923077","-20,5",1,"0,008766366","0,309","2,287435","4,6366294925","-7,78177519478264",18,21,8,5UTR,,0,0
hsa-miR-3129-5p,NM_000524,HTR1A,1181,1202,"0,923076923077","-18,3",1,"0,007497774","0,485","3,51778794","4,12106392","-4,17062352650528",15,21,8,CDS,,0,0
hsa-miR-3129-3p,NM_000524,HTR1A,50,67,"0,923076923077","-18,8",1,"0,2143081","0,441","-0,410226371428571","-0,0857767225","-10,6946350499937",14,17,12,5UTR,,0,0
hsa-miR-3130-5p,NM_000524,HTR1A,1357,1371,"0,923076923077","-25,5",1,"0,0009544231","0,353","6,15131961538461","4,37934196","-5,1900497996759",13,14,13,CDS,,0,0
hsa-miR-3130-3p,NM_000524,HTR1A,1675,1696,"0,846153846154","-23,2",1,"2,045012E-05","0,397","0,8633734","1,0198495375","-8,67332915349393",16,21,5,CDS,,0,0
hsa-miR-3130-3p,NM_000524,HTR1A,237,256,"0,846153846154","-22,5",1,"0,0001658602","0,397","-0,972916","-0,522591765","-10,2417261752368",15,19,7,5UTR,,0,0
hsa-miR-3131,NM_000524,HTR1A,798,819,"0,923076923077",-25,1,"7,737561E-05","0,456","3,480082125","2,1434505225","-13,6202709769678",17,21,8,CDS,,0,0
hsa-miR-3131,NM_000524,HTR1A,387,412,1,"-22,2",1,"8,741345E-06","0,412","-0,639675875","1,83110566","-9,36567854612319",18,25,7,5UTR,,0,0
hsa-miR-3131,NM_000524,HTR1A,586,633,"0,846153846154","-22,2",1,"0,0044497","0,412","5,90592770588235","4,357428285","-4,6730240064523",19,47,7,CDS,,0,0
hsa-miR-3132,NM_000524,HTR1A,1636,1681,1,"-30,8",1,"0,00029274","0,382","1,71227025142857","0,650343","-5,0358313056853",22,45,8,CDS,,0,0
hsa-miR-378b,NM_000524,HTR1A,297,343,1,"-22,3",1,"0,0002748594","0,397","-0,166152690909091","-0,3349566525","-3,93757444620166",17,24,11,5UTR,,0,0
hsa-miR-3135a,NM_000524,HTR1A,1192,1223,"0,846153846154","-22,5",1,"1,775491E-05","0,397","3,58634226363636","4,658356285","-4,88321383518114",19,31,6,CDS,,0,0
hsa-miR-3136-5p,NM_000524,HTR1A,2096,2117,"0,923076923077","-19,3",1,"0,007468774","0,544","-0,16480627","-0,10369960125","-8,79206118126477",18,21,7,3UTR,,0,0
hsa-miR-3136-3p,NM_000524,HTR1A,965,986,1,"-24,5",1,"5,284681E-05","0,382","2,92611346153846","2,475252985","-7,28437775579802",17,21,7,CDS,,0,0
hsa-miR-3137,NM_000524,HTR1A,687,709,1,"-25,2",1,"0,000237968","0,397","2,01723966666667","2,31789252","-8,14709009323158",18,22,9,CDS,,0,0
hsa-miR-3137,NM_000524,HTR1A,1831,1878,"0,846153846154","-24,5",1,"2,979947E-05","0,412","0,2871506","0,61458969125","-7,61918883913242",20,47,10,CDS,,0,0
hsa-miR-3138,NM_000524,HTR1A,1987,2009,"0,846153846154","-26,5",1,"0,001049825","0,353","0,05656017","0,12573765375","-5,41312999483346",20,22,14,3UTR,,0,0
hsa-miR-3141,NM_000524,HTR1A,1636,1656,"0,923076923077","-26,4",1,"0,02035288","0,456","0,52026225","1,0009970175","-6,28309471711367",17,20,8,CDS,,0,0
hsa-miR-3144-5p,NM_000524,HTR1A,1963,1990,1,-18,1,"0,002482911","0,324","0,361964888888889","-0,18094768","-14,4661278702774",9,11,9,3UTR,,0,0
hsa-miR-3147,NM_000524,HTR1A,1627,1658,1,"-29,2",1,"0,02657614","0,426","2,22505528571429","0,8916533975","-12,6093890653143",19,26,7,CDS,,0,0
hsa-miR-3147,NM_000524,HTR1A,812,853,"0,923076923077","-28,5",1,"1,426625E-06","0,397","2,06282876470588","1,853123755","-4,17062352650528",19,41,8,CDS,,0,0
hsa-miR-3147,NM_000524,HTR1A,1481,1501,"0,846153846154","-27,9",1,"3,97366E-06","0,338","4,00794875","4,0022940475","-8,09365486139926",18,20,12,CDS,,0,0
hsa-miR-548v,NM_000524,HTR1A,144,164,"0,846153846154","-17,7",1,"1,267613E-05","0,485","-0,280781690909091","-0,3124400725","-6,50068725424361",17,20,8,5UTR,,0,0
hsa-miR-3150a-5p,NM_000524,HTR1A,2036,2053,"0,923076923077","-21,6",1,"0,0002101391","0,471","0,259480142857143","0,11190251625","-14,1824963909005",15,17,13,3UTR,,0,0
hsa-miR-3150a-3p,NM_000524,HTR1A,1291,1312,"0,923076923077",-23,1,"0,001078434","0,368","4,70279428571429","4,9185197475","-10,0747642293397",16,21,7,CDS,,0,0
hsa-miR-3151-5p,NM_000524,HTR1A,1977,1997,"0,846153846154","-29,7",1,"0,04508495","0,338","0,55463629","-0,16365359875","-11,3748799773666",17,20,10,3UTR,,0,0
hsa-miR-3151-5p,NM_000524,HTR1A,1502,1531,"0,923076923077","-26,2",1,"0,003672383","0,368","3,50038591538462","3,3198379325","-3,93757444620166",20,29,9,CDS,,0,0
hsa-miR-3152-3p,NM_000524,HTR1A,1082,1103,"0,846153846154","-19,4",1,"2,325263E-06","0,324","3,725164","4,2869649825","-6,23647057277561",15,21,8,CDS,,0,0
hsa-miR-3153,NM_000524,HTR1A,1875,1905,"0,923076923077","-24,1",1,"0,04306189","0,529","0,302051107692308","0,34364597375","-8,91345153853454",17,25,9,3UTR,,0,0
hsa-miR-3153,NM_000524,HTR1A,1952,1994,"0,923076923077","-22,2",1,"0,062256","0,324","0,422667","0,09691395875","-5,83853320739471",17,42,9,3UTR,,0,0
hsa-miR-3074-5p,NM_000524,HTR1A,1344,1360,"0,923076923077","-20,4",1,"0,0005497018","0,382","2,93126977777778","4,3755712725","-11,3516586995366",13,16,9,CDS,,0,0
hsa-miR-3074-3p,NM_000524,HTR1A,1082,1099,"0,846153846154","-21,5",1,"4,292937E-07","0,324","4,4227019375","4,0758186575","-9,54656246863793",14,17,11,CDS,,0,0
hsa-miR-3154,NM_000524,HTR1A,1979,1994,"0,923076923077","-24,7",1,"0,062256","0,324","0,689915766666667","-0,1740301325","-18,301533565713",13,15,10,3UTR,,0,0
hsa-miR-3154,NM_000524,HTR1A,400,423,1,"-24,8",1,"0,0002151976","0,426","1,59693654545455","2,06527486","-10,0806713213566",16,23,7,5UTR,,0,0
hsa-miR-3155a,NM_000524,HTR1A,1964,1984,1,"-22,2",1,"0,0002179381","0,353","-0,304185666666667","-0,19017136625","-6,57398276764535",16,20,10,3UTR,,0,0
hsa-miR-3156-5p,NM_000524,HTR1A,1988,2005,"0,846153846154","-19,2",1,"0,007882892","0,353","-0,0787184","-0,1313708825","-10,7291338840524",14,17,11,3UTR,,0,0
hsa-miR-3156-3p,NM_000524,HTR1A,1,29,"0,846153846154","-23,2",1,"0,7003084","0,5","-0,27441265","-0,096284498333333","-8,57350836846426",18,28,7,5UTR,,0,0
hsa-miR-3158-5p,NM_000524,HTR1A,2010,2030,"0,923076923077","-21,5",1,"0,000567126","0,353","-0,374643625","0,34710477625","-7,62723151125963",16,20,10,3UTR,,0,0
