mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-5010-3p,NM_001018077,NR3C1,5127,5151,1,-25,1,"0,00295262","0,471","2,44657595555556","3,18774284625","-8,76920192969",19,24,8,3UTR,,0,0
hsa-miR-5011-3p,NM_001018077,NR3C1,3914,3942,1,-19,1,"0,0004360696","0,647","4,40394184210526","3,33580539875","-5,72816300081173",19,28,14,3UTR,,0,0
hsa-miR-5047,NM_001018077,NR3C1,6597,6612,1,"-20,7",1,"0,003211411","0,515","0,140344378571429","0,1325458125","-4,90607308675591",14,15,14,3UTR,,0,0
hsa-miR-5090,NM_001018077,NR3C1,3380,3405,1,-20,1,"0,0008013964","0,765","4,05916379333333","3,54593283875","-3,79332483735712",15,17,15,3UTR,,0,0
hsa-miR-5189-3p,NM_001018077,NR3C1,5175,5189,1,"-21,8",0,"8,296584E-05","0,485","3,30476373846154","3,18177332","-19,4238798686954",12,14,9,3UTR,,0,0
hsa-miR-5196-3p,NM_001018077,NR3C1,5131,5155,1,"-22,9",1,"0,000736111","0,456","2,4542157","3,1103947325","-5,83853320739471",18,24,9,3UTR,,0,0
hsa-miR-4524b-5p,NM_001018077,NR3C1,5323,5343,1,"-23,9",1,"0,002623863","0,574","4,260607","3,1180181775","-13,9613956519166",15,20,8,3UTR,,0,0
hsa-miR-5581-3p,NM_001018077,NR3C1,5999,6018,1,"-19,3",1,"0,01409324","0,632","3,26320117222222","3,17599997375","-7,30759903362806",16,19,9,3UTR,,0,1
hsa-miR-5586-5p,NM_001018077,NR3C1,5686,5707,1,"-19,9",1,"0,002428827","0,647","4,05314088888889","3,0709739575","-5,41312999483346",18,21,9,3UTR,MIRT471974,0,1
hsa-miR-5586-5p,NM_001018077,NR3C1,4166,4201,1,"-19,9",1,"6,55433E-05","0,544","3,94125075","5,4278300275","-6,23647057277561",14,18,8,3UTR,MIRT471974,0,1
hsa-miR-5589-5p,NM_001018077,NR3C1,4141,4184,1,"-28,3",1,"1,685236E-05","0,544","5,72254846153846","4,92722535625","-5,76291300427632",17,23,13,3UTR,,0,0
hsa-miR-5589-5p,NM_001018077,NR3C1,4526,4548,1,"-23,2",1,"2,839022E-05","0,632","4,810337","5,452167255","-6,23647057277561",18,22,8,3UTR,,0,0
hsa-miR-5589-3p,NM_001018077,NR3C1,5138,5166,1,"-22,4",1,"0,0003186091","0,426","3,0577343","3,202031215","-8,74030495019083",18,22,9,3UTR,,0,0
hsa-miR-5681a,NM_001018077,NR3C1,6295,6317,1,"-20,1",1,"0,0005390866","0,588","0,023887285714286","1,15481269525","-16,7800688141913",13,22,7,3UTR,,0,0
hsa-miR-5690,NM_001018077,NR3C1,3400,3419,1,-17,1,"0,01612371","0,735","2,88838415714286","3,95800677375","-10,6079947208479",15,19,11,3UTR,,0,0
hsa-miR-5693,NM_001018077,NR3C1,4901,4922,1,"-20,2",1,"0,00539648","0,632","6,40425245454545","5,7747821875","-10,3988469265389",11,13,11,3UTR,,0,0
hsa-miR-5694,NM_001018077,NR3C1,5146,5165,1,-22,1,"0,000474972","0,426","3,38220458","3,3474523525","-12,108060169144",15,19,9,3UTR,,0,0
hsa-miR-5699-3p,NM_001018077,NR3C1,5124,5143,1,"-21,2",1,"0,006508904","0,485","2,047933075","3,07998479125","-9,88195017908879",18,19,18,3UTR,,0,0
hsa-miR-5705,NM_001018077,NR3C1,6365,6386,1,"-22,3",1,"0,002321686","0,471","0,276903416666667","0,11871658675","-5,72816300081173",20,21,20,3UTR,,0,0
hsa-miR-6075,NM_001018077,NR3C1,3636,3659,1,"-23,2",1,"0,0001615035","0,574","1,32564552631579","0,898821305","-8,41549895487179",17,23,10,3UTR,,0,0
hsa-miR-6127,NM_001018077,NR3C1,5219,5242,1,-26,1,"0,1578744","0,471","3,75321694117647","3,44804411","-5,33701137222844",17,23,9,3UTR,,0,0
hsa-miR-378j,NM_001018077,NR3C1,5179,5194,1,"-18,8",1,"0,000441932","0,471","3,52304945","3,0392620825","-7,61526882256964",13,15,8,3UTR,,0,0
hsa-miR-6132,NM_001018077,NR3C1,3724,3741,1,"-22,1",1,"0,04210205","0,632","1,1753875","0,43396313875","-7,89879898503415",15,17,9,3UTR,,0,0
hsa-miR-6500-3p,NM_001018077,NR3C1,5856,5869,1,-19,1,"0,07964314","0,632","0,506103275","2,021865715625","-9,54656246863793",12,13,12,3UTR,,0,0
hsa-miR-6501-3p,NM_001018077,NR3C1,6598,6642,1,"-24,8",1,"0,1396585","0,618","0,228248678378378","0,195141163","-3,93757444620166",22,44,9,3UTR,,0,0
hsa-miR-6503-5p,NM_001018077,NR3C1,6066,6093,1,"-20,4",1,"0,01787914","0,618","2,54326323529412","2,83091401125","-4,99396410444743",20,27,8,3UTR,,0,0
hsa-miR-6505-5p,NM_001018077,NR3C1,3719,3738,1,"-18,1",0,"0,02091096","0,647","0,0296773","0,38184255875","-14,8343181194298",15,19,8,3UTR,,0,0
hsa-miR-6505-3p,NM_001018077,NR3C1,5132,5157,1,"-19,2",1,"0,0003201593","0,441","2,0479332","3,09375567875","-4,84971449560288",15,25,8,3UTR,,0,0
hsa-miR-6513-5p,NM_001018077,NR3C1,3590,3611,1,"-19,9",1,"0,0001378387","0,588","2,42440141666667","1,70457558125","-6,19950718770047",18,21,8,3UTR,,0,0
hsa-miR-6515-3p,NM_001018077,NR3C1,5127,5151,1,"-19,9",1,"0,00295262","0,471","3,79112706666667","3,23244067","-8,30380402896865",17,24,9,3UTR,,0,0
hsa-miR-6715a-3p,NM_001018077,NR3C1,5089,5106,1,"-20,7",1,"0,0037683","0,574","4,13771833333333","2,93281569375","-10,6029521268837",15,17,8,3UTR,,0,0
hsa-miR-6715b-5p,NM_001018077,NR3C1,3630,3647,1,"-19,1",1,"0,03705756","0,544","0,776268375","1,31015035","-11,638210795663",13,17,8,3UTR,,0,0
hsa-miR-6716-5p,NM_001018077,NR3C1,5212,5233,1,"-22,1",1,"0,006484616","0,529","2,87994570555556","3,3805388225","-5,10125032821684",17,21,8,3UTR,,0,1
hsa-miR-6718-5p,NM_001018077,NR3C1,5212,5237,1,"-20,7",1,"0,1912751","0,5","3,03551348333333","3,4192919225","-5,1900497996759",13,20,9,3UTR,,0,0
hsa-miR-6720-3p,NM_001018077,NR3C1,3388,3412,1,"-24,1",1,"0,002472398","0,75","3,77910705263158","3,6423542375","-10,9443842871288",18,24,8,3UTR,,0,0
hsa-miR-6722-5p,NM_001018077,NR3C1,6627,6652,1,"-20,3",1,"0,01007397","0,603","-0,676365","0,270110248","-5,0358313056853",18,25,7,3UTR,,0,0
hsa-miR-6722-3p,NM_001018077,NR3C1,6732,6780,1,"-29,8",1,"0,01797266","0,603","0,042815755319149","0,56473094","-3,79332483735712",21,48,12,3UTR,,0,0
hsa-miR-6722-3p,NM_001018077,NR3C1,3720,3742,1,-29,1,"0,03597426","0,632","0,9593929625","0,44523243875","-6,46951965307922",18,22,8,3UTR,,0,0
hsa-miR-6722-3p,NM_001018077,NR3C1,6111,6136,1,"-27,9",1,"0,01363431","0,588","2,41637","2,087651798125","-6,62812078345634",18,25,7,3UTR,,0,0
hsa-miR-6724-5p,NM_001018077,NR3C1,6400,6442,1,-25,1,"0,0001010153","0,544","0,267640027272727","0,20969830175","-5,22670505886791",20,42,10,3UTR,,0,0
hsa-miR-892c-3p,NM_001018077,NR3C1,6649,6670,1,"-20,5",1,"0,0394735","0,574","-0,31799622","0,3501741575","-3,93757444620166",17,21,13,3UTR,,0,0
hsa-miR-6726-3p,NM_001018077,NR3C1,5322,5339,1,"-19,1",1,"0,005128098","0,618","4,635636625","3,1530208775","-4,76182347791137",13,17,9,3UTR,,0,0
hsa-miR-6728-5p,NM_001018077,NR3C1,7171,7194,1,"-24,5",1,"0,0005326611","0,676","0,864140285714286","0,60276056625","-11,1024513860289",18,23,7,3UTR,,0,1
hsa-miR-6728-3p,NM_001018077,NR3C1,5127,5151,1,"-23,1",1,"0,00295262","0,471","2,39379363333333","3,10148604125","-6,76234892161201",20,24,7,3UTR,,0,0
hsa-miR-6728-3p,NM_001018077,NR3C1,3534,3552,1,"-22,5",1,"0,002542326","0,676","2,58575596363636","3,05829878625","-7,03880045537943",16,18,14,3UTR,,0,0
hsa-miR-6730-5p,NM_001018077,NR3C1,5227,5247,1,-23,1,"0,114359","0,485","3,97725333333333","3,27303041875","-13,6655996434504",17,20,7,3UTR,,0,0
hsa-miR-6734-5p,NM_001018077,NR3C1,5214,5242,1,"-25,2",1,"0,1578744","0,471","3,35776084074074","3,30678306","-4,95700071937229",20,28,9,3UTR,,0,0
hsa-miR-6735-3p,NM_001018077,NR3C1,6291,6313,1,"-23,7",1,"0,0004588534","0,588","1,24365114285714","0,945195764","-13,6188860063406",14,22,7,3UTR,,0,0
hsa-miR-6737-5p,NM_001018077,NR3C1,6276,6320,1,"-26,5",1,"0,0008336831","0,588","2,5164946625","0,640348039","-3,93757444620166",19,30,13,3UTR,,0,1
hsa-miR-6739-3p,NM_001018077,NR3C1,3533,3549,1,"-18,3",0,"0,0001134699","0,647","2,73054970666667","3,09210681625","-15,5665584046434",14,16,8,3UTR,,0,0
hsa-miR-6741-3p,NM_001018077,NR3C1,5127,5155,1,"-29,6",1,"0,000736111","0,456","3,00217523888889","3,3709804325","-4,17062352650528",21,28,8,3UTR,,0,0
hsa-miR-6744-3p,NM_001018077,NR3C1,5320,5342,1,"-22,8",1,"0,004293452","0,588","4,66421","3,2592793275","-5,83669988846747",18,22,12,3UTR,,0,0
hsa-miR-6748-5p,NM_001018077,NR3C1,6110,6130,1,"-23,1",1,"0,03609372","0,618","2,2988577","2,237689023125","-9,03925358921928",17,20,8,3UTR,,0,0
hsa-miR-6748-3p,NM_001018077,NR3C1,5321,5336,1,"-21,2",1,"0,01543605","0,603","4,2556076","3,110517615","-11,357007308234",13,15,10,3UTR,,0,0
hsa-miR-6751-5p,NM_001018077,NR3C1,5353,5401,1,"-26,2",1,"0,05046807","0,529","2,85655025263158","4,51062732","-7,49371584371047",19,48,8,3UTR,,0,0
hsa-miR-6752-5p,NM_001018077,NR3C1,6559,6598,1,"-28,8",1,"4,379933E-06","0,529","-0,035852836363636","0,457896469625","-9,06124504818596",18,24,8,3UTR,,0,0
hsa-miR-6757-5p,NM_001018077,NR3C1,5209,5231,1,"-29,5",1,"0,003532795","0,529","3,51055066666667","3,5092990225","-5,69245027962293",19,22,12,3UTR,MIRT555970,0,1
hsa-miR-6757-5p,NM_001018077,NR3C1,6576,6599,1,"-27,8",1,"3,258233E-06","0,529","0,04884298","0,353085435875","-8,00485538994019",19,23,10,3UTR,MIRT555970,0,1
hsa-miR-6760-3p,NM_001018077,NR3C1,5127,5148,1,"-22,9",1,"0,001281783","0,485","2,87186241818182","3,16596427","-7,37138011119915",17,21,5,3UTR,,0,1
hsa-miR-6763-5p,NM_001018077,NR3C1,5376,5401,1,"-23,1",1,"0,05046807","0,529","4,36894922222222","3,72306549","-5,96246274500168",13,16,11,3UTR,,0,0
hsa-miR-6766-3p,NM_001018077,NR3C1,6011,6031,1,-22,1,"0,006226237","0,647","3,02329808846154","3,264868498125","-5,83853320739471",16,20,8,3UTR,,0,0
hsa-miR-6770-5p,NM_001018077,NR3C1,3802,3828,1,"-23,4",1,"0,0002167387","0,691","4,29590928571429","1,26366422","-4,95700071937229",15,18,14,3UTR,,0,0
hsa-miR-6772-5p,NM_001018077,NR3C1,6409,6451,1,"-22,7",1,"0,1496099","0,632","0,283419654285714","0,16966632675","-5,48126098107298",21,42,15,3UTR,,0,0
hsa-miR-6774-3p,NM_001018077,NR3C1,5103,5148,1,"-24,7",1,"0,001281783","0,485","3,52305","2,9112140775","-8,91345153853454",15,19,8,3UTR,,0,0
hsa-miR-6775-3p,NM_001018077,NR3C1,4899,4917,1,"-23,9",1,"0,002371299","0,647","4,92938666666667","5,801145125","-10,4222617166884",16,18,11,3UTR,,0,0
hsa-miR-6776-5p,NM_001018077,NR3C1,4250,4268,1,"-22,8",1,"0,04450403","0,603","4,39186868888889","5,189080915","-9,59293464163489",15,18,9,3UTR,,0,0
hsa-miR-6777-3p,NM_001018077,NR3C1,5127,5149,1,"-22,3",1,"0,001846316","0,485","1,8520861","3,2047358325","-12,6925455432767",16,22,10,3UTR,,0,0
hsa-miR-6778-3p,NM_001018077,NR3C1,6213,6246,1,"-19,7",1,"0,003085131","0,603","2,23730566666667","1,812967925625","-11,6528387660797",18,33,9,3UTR,,0,0
hsa-miR-6779-3p,NM_001018077,NR3C1,4900,4917,1,"-23,7",1,"0,002371299","0,647","4,92938666666667","5,801145125","-7,39609037920399",15,17,10,3UTR,,0,0
hsa-miR-6780a-3p,NM_001018077,NR3C1,5127,5150,1,"-20,9",1,"0,002074626","0,485","2,7479885","3,16149084625","-7,54033998804854",19,23,8,3UTR,,0,0
hsa-miR-6782-5p,NM_001018077,NR3C1,4637,4660,1,"-25,9",1,"0,005999891","0,721","4,3002515","3,85326947375","-6,96959672116086",20,23,14,3UTR,,0,0
hsa-miR-6782-5p,NM_001018077,NR3C1,5213,5241,1,"-25,6",1,"0,1722688","0,471","3,70398673684211","3,326784485","-5,61866339543177",18,28,8,3UTR,,0,0
hsa-miR-6782-3p,NM_001018077,NR3C1,5314,5338,1,"-23,4",1,"0,006293914","0,618","5,12138857142857","3,150520765","-9,36567854612319",16,19,9,3UTR,,0,0
hsa-miR-6784-5p,NM_001018077,NR3C1,4252,4289,1,"-23,4",1,"0,002073089","0,559","5,1593047","5,211961665","-4,99396410444743",19,37,7,3UTR,,0,0
hsa-miR-6784-5p,NM_001018077,NR3C1,5389,5436,1,"-22,8",1,"0,005279335","0,588","4,240606215","2,85174720375","-4,6730240064523",19,47,7,3UTR,,0,0
hsa-miR-6786-5p,NM_001018077,NR3C1,4249,4283,1,"-23,7",1,"0,01262329","0,529","5,28222271612903","5,29264935","-3,93757444620166",20,34,7,3UTR,,0,0
hsa-miR-6787-5p,NM_001018077,NR3C1,3939,3963,1,"-26,9",1,"0,05156046","0,632","2,98530363636364","3,75840364875","-9,79437119657121",20,24,11,3UTR,,0,0
hsa-miR-6788-5p,NM_001018077,NR3C1,3669,3691,1,-20,1,"0,00223485","0,647","-0,026668985714286","0,72414729875","-4,79441436372207",20,22,17,3UTR,,0,0
hsa-miR-6790-3p,NM_001018077,NR3C1,5119,5185,1,"-26,6",1,"0,0001047001","0,485","2,47118097142857","3,10402891625","-4,76182347791137",18,22,11,3UTR,,0,0
hsa-miR-6792-5p,NM_001018077,NR3C1,7012,7030,1,"-21,1",1,"0,02764357","0,765","-0,072480491666667","0,1024076425","-5,08245545002336",15,18,10,3UTR,,0,0
hsa-miR-6793-5p,NM_001018077,NR3C1,6117,6176,1,"-25,2",1,"0,0002219369","0,676","2,48670310862069","2,48351988875","-3,93757444620166",21,59,12,3UTR,,0,0
hsa-miR-6800-5p,NM_001018077,NR3C1,4244,4268,1,"-24,1",1,"0,04450403","0,603","4,56412","5,3285066025","-8,68381468182479",15,19,9,3UTR,,0,1
hsa-miR-6801-5p,NM_001018077,NR3C1,5212,5236,1,"-25,2",1,"0,1999384","0,515","3,35132763157895","3,39804016","-4,79441436372207",17,24,11,3UTR,,0,1
hsa-miR-6805-3p,NM_001018077,NR3C1,5127,5150,1,"-22,9",1,"0,002074626","0,485","2,89703896923077","3,1847156325","-7,48303883423299",17,23,5,3UTR,,0,0
hsa-miR-6806-3p,NM_001018077,NR3C1,5399,5426,1,"-21,2",1,"0,01652019","0,529","4,59926978181818","3,80557210875","-6,76234892161201",19,27,6,3UTR,MIRT687441,0,1
hsa-miR-6807-3p,NM_001018077,NR3C1,3482,3510,1,"-23,7",1,"0,001536232","0,529","4,96703525","4,0937445325","-8,16178584763879",18,28,8,3UTR,,0,0
hsa-miR-6810-5p,NM_001018077,NR3C1,5173,5192,1,"-21,9",1,"0,0003086696","0,471","2,768825","3,2092753575","-8,52710074608773",15,19,6,3UTR,,0,0
hsa-miR-6810-3p,NM_001018077,NR3C1,5127,5151,1,"-24,8",1,"0,00295262","0,471","2,44657595555556","3,18774284625","-9,67520877682312",19,24,13,3UTR,,0,0
hsa-miR-6811-3p,NM_001018077,NR3C1,6353,6385,1,"-26,1",1,"0,002826708","0,485","0,299671730769231","0,08884251425","-5,33701137222844",17,22,9,3UTR,,0,0
hsa-miR-6812-5p,NM_001018077,NR3C1,5216,5250,1,-27,1,"0,075394","0,5","4,4656249","3,31053358625","-7,37317722725709",20,34,10,3UTR,,0,0
hsa-miR-6812-3p,NM_001018077,NR3C1,5128,5142,1,-23,1,"0,005322416","0,485","2,20817305454545","3,06393829125","-6,46361256106236",13,14,13,3UTR,,0,0
hsa-miR-6814-3p,NM_001018077,NR3C1,5122,5150,1,"-21,2",1,"0,002074626","0,485","2,83966250833333","3,1535364575","-7,91236201216959",20,28,8,3UTR,,0,0
hsa-miR-6819-5p,NM_001018077,NR3C1,6304,6320,1,"-26,7",1,"0,0008336831","0,588","0,281434725","1,205832589","-11,3748799773666",15,16,15,3UTR,,0,1
hsa-miR-6823-3p,NM_001018077,NR3C1,5322,5345,1,"-22,4",1,"0,001155654","0,559","4,543322","3,0267609025","-6,89492286564047",17,23,6,3UTR,,0,0
hsa-miR-6827-3p,NM_001018077,NR3C1,5127,5148,1,"-26,2",1,"0,001281783","0,485","2,44657595555556","3,18774284625","-6,13884510826912",18,21,10,3UTR,,0,0
hsa-miR-6832-3p,NM_001018077,NR3C1,5127,5148,1,"-21,6",1,"0,001281783","0,485","2,35310471764706","3,1202374825","-6,82534711231631",18,21,14,3UTR,,0,1
hsa-miR-6833-5p,NM_001018077,NR3C1,5215,5237,1,"-24,1",1,"0,1912751","0,5","2,98884284666667","3,51179921","-6,50068725424361",17,22,8,3UTR,,0,0
hsa-miR-6833-3p,NM_001018077,NR3C1,5127,5151,1,"-22,2",1,"0,00295262","0,471","2,59547636","3,15774047125","-9,18533651699107",19,24,7,3UTR,,0,0
hsa-miR-6835-3p,NM_001018077,NR3C1,5292,5344,1,"-26,3",1,"0,002102655","0,559","4,85470147619048","3,40554051","-4,95700071937229",18,23,11,3UTR,,0,0
hsa-miR-6780b-3p,NM_001018077,NR3C1,5127,5151,1,"-24,4",1,"0,00295262","0,471","2,14877481333333","3,04773170375","-9,60029815588545",19,24,10,3UTR,,0,0
hsa-miR-6836-5p,NM_001018077,NR3C1,5120,5162,1,"-25,8",1,"0,002065845","0,426","2,92079614411765","3,4627645825","-4,79441436372207",19,42,7,3UTR,,0,0
hsa-miR-6837-3p,NM_001018077,NR3C1,3504,3537,1,"-26,3",1,"8,345492E-05","0,632","4,19196543478261","3,79285324875","-5,72816300081173",19,33,6,3UTR,,0,0
hsa-miR-6838-3p,NM_001018077,NR3C1,3495,3509,1,"-24,4",1,"0,0009756868","0,529","4,34234669230769","4,1919440025","-13,6655996434504",13,14,13,3UTR,,0,0
hsa-miR-6842-5p,NM_001018077,NR3C1,6578,6597,1,"-27,4",1,"2,195065E-06","0,529","0,48555548","0,274477248375","-11,207409090692",18,19,18,3UTR,,0,0
hsa-miR-6842-3p,NM_001018077,NR3C1,5122,5157,1,"-23,6",1,"0,0003201593","0,441","2,83549550588235","3,17098992875","-4,95700071937229",16,19,12,3UTR,,0,0
hsa-miR-6846-3p,NM_001018077,NR3C1,5127,5157,1,"-23,7",1,"0,0003201593","0,441","2,2604503","3,06893866625","-7,23797013342148",16,21,12,3UTR,,0,1
hsa-miR-6848-5p,NM_001018077,NR3C1,3721,3738,1,"-27,3",1,"0,02091096","0,647","0,123588066666667","0,38043389625","-8,3860958616597",15,17,11,3UTR,,0,0
hsa-miR-6848-5p,NM_001018077,NR3C1,5354,5395,1,"-27,1",1,"0,05886709","0,515","3,11551799","4,585633145","-3,79332483735712",17,41,8,3UTR,,0,0
hsa-miR-6851-5p,NM_001018077,NR3C1,4250,4275,1,"-24,7",1,"0,01972419","0,559","5,166994","5,297044915","-13,23460442616",16,25,6,3UTR,,0,0
hsa-miR-6851-3p,NM_001018077,NR3C1,3469,3489,1,"-21,8",1,"0,007863894","0,559","5,21355166666667","4,304431925","-6,08354497638831",16,20,12,3UTR,,0,1
hsa-miR-6853-5p,NM_001018077,NR3C1,6372,6393,1,-24,1,"4,1372E-05","0,5","0,090434642857143","0,16966631925","-7,50368472885653",17,21,9,3UTR,,0,0
hsa-miR-6859-3p,NM_001018077,NR3C1,5958,6019,1,"-21,7",1,"0,02074866","0,632","3,31449777777778","3,407980078125","-8,66051072386539",12,16,9,3UTR,,0,0
hsa-miR-6860,NM_001018077,NR3C1,5170,5194,1,"-26,4",1,"0,000441932","0,471","3,68556204285714","3,0142603325","-5,52986392397271",19,24,7,3UTR,,0,0
hsa-miR-6862-5p,NM_001018077,NR3C1,6376,6390,1,"-23,2",1,"0,0006804652","0,5","-0,511605","0,17476131925","-8,01482427508625",12,14,8,3UTR,,0,0
hsa-miR-6865-5p,NM_001018077,NR3C1,5176,5225,1,"-29,1",1,"0,05581144","0,515","3,52443762222222","3,0117601325","-10,044536534739",17,21,9,3UTR,,0,0
hsa-miR-6865-3p,NM_001018077,NR3C1,5093,5142,1,"-26,2",1,"0,005322416","0,485","3,35796207692308","2,581665715","-6,51454019367874",15,19,13,3UTR,,0,0
hsa-miR-6867-3p,NM_001018077,NR3C1,5119,5145,1,"-25,6",1,"0,007185176","0,5","2,59547636","3,15774047125","-8,42925875961972",17,19,17,3UTR,,0,0
hsa-miR-6872-3p,NM_001018077,NR3C1,5953,5985,1,"-21,9",1,"0,002473662","0,574","3,11377765217391","3,494540065625","-5,52986392397271",17,32,8,3UTR,,0,1
hsa-miR-6873-3p,NM_001018077,NR3C1,5131,5151,1,"-24,5",1,"0,00295262","0,471","2,73548795789474","3,10914447","-6,51454019367874",18,20,14,3UTR,,0,0
hsa-miR-6874-3p,NM_001018077,NR3C1,6215,6241,1,"-20,1",1,"0,002443352","0,588","1,00622832272727","2,1972944525","-4,17062352650528",17,26,9,3UTR,,0,0
hsa-miR-6878-5p,NM_001018077,NR3C1,3940,3962,1,"-20,5",1,"0,03638896","0,632","3,33039210526316","3,67247537375","-9,07603789418476",17,22,10,3UTR,,0,0
hsa-miR-6880-3p,NM_001018077,NR3C1,5127,5150,1,"-21,7",1,"0,002074626","0,485","2,42777104615385","3,10648641625","-10,076597548267",17,23,8,3UTR,,0,0
hsa-miR-6884-3p,NM_001018077,NR3C1,5322,5341,1,"-27,7",1,"0,002154837","0,588","4,51744454545455","3,4505443825","-5,8138406368927",17,19,11,3UTR,,0,0
hsa-miR-6885-3p,NM_001018077,NR3C1,5127,5150,1,"-26,3",1,"0,002074626","0,485","2,81049388333333","3,1835330075","-8,57350836846426",19,23,8,3UTR,,0,0
hsa-miR-6887-5p,NM_001018077,NR3C1,5217,5240,1,"-24,4",1,"0,2242393","0,485","4,010589875","3,65806061","-6,34000884684136",19,23,10,3UTR,,0,0
hsa-miR-6887-3p,NM_001018077,NR3C1,5127,5149,1,"-22,1",1,"0,001846316","0,485","2,92121685714286","3,12773819625","-8,88282629692703",18,22,8,3UTR,,0,0
hsa-miR-6891-3p,NM_001018077,NR3C1,5129,5148,1,"-19,5",1,"0,001281783","0,485","1,8576404","3,10821241625","-6,07158228769832",14,19,9,3UTR,,0,0
hsa-miR-6893-3p,NM_001018077,NR3C1,5159,5182,1,"-22,2",1,"0,0002685695","0,485","1,30680457142857","3,3142833525","-6,07246093247907",18,23,11,3UTR,,0,0
hsa-miR-6895-3p,NM_001018077,NR3C1,3481,3508,1,"-21,5",1,"0,0009417768","0,529","4,882515875","4,1142081575","-9,28323165034149",18,27,9,3UTR,,0,0
hsa-miR-7109-5p,NM_001018077,NR3C1,5367,5404,1,"-25,9",1,"0,003258167","0,529","3,27399223076923","3,661811065","-7,28437775579802",19,37,8,3UTR,,0,0
hsa-miR-7110-3p,NM_001018077,NR3C1,5130,5151,1,"-26,4",1,"0,00295262","0,471","3,11885221666667","3,2259875575","-6,76234892161201",17,21,7,3UTR,,0,0
hsa-miR-7111-5p,NM_001018077,NR3C1,5368,5400,1,"-22,2",1,"0,04979776","0,529","3,46517496296296","4,1918524775","-4,17062352650528",17,32,9,3UTR,,0,0
hsa-miR-7111-3p,NM_001018077,NR3C1,5131,5155,1,"-24,4",1,"0,000736111","0,456","3,00217523888889","3,3709804325","-5,1900497996759",17,24,6,3UTR,,0,0
hsa-miR-7150,NM_001018077,NR3C1,5278,5297,1,"-23,2",1,"0,003158654","0,588","3,26330738888889","4,32311297","-6,51454019367874",15,19,11,3UTR,,0,0
hsa-miR-7154-5p,NM_001018077,NR3C1,5176,5194,1,"-20,3",0,"0,000441932","0,471","3,423041075","2,998009095","-17,3432940198184",14,18,8,3UTR,,0,0
hsa-miR-7157-5p,NM_001018077,NR3C1,5154,5180,1,"-22,6",1,"0,000210516","0,471","1,93542553333333","3,271780345","-5,22670505886791",21,26,10,3UTR,,0,1
hsa-miR-7157-5p,NM_001018077,NR3C1,5708,5736,1,"-21,9",1,"0,05180234","0,662","3,59988163636364","2,622015663125","-11,3516586995366",20,28,11,3UTR,,0,1
hsa-miR-7158-3p,NM_001018077,NR3C1,4250,4264,1,-17,0,"0,008660716","0,632","5,892906","5,4538565275","-17,4797879804096",11,14,5,3UTR,,0,0
hsa-miR-7161-5p,NM_001018077,NR3C1,3637,3655,1,-19,1,"0,0006901297","0,588","0,893656166666667","1,129841735","-12,9273414083293",15,18,10,3UTR,,0,0
hsa-miR-7159-5p,NM_001018077,NR3C1,5223,5241,1,-19,0,"0,1722688","0,471","4,00617758823529","3,4492941225","-15,5665584046434",15,18,8,3UTR,,0,0
hsa-miR-7160-5p,NM_001018077,NR3C1,5354,5403,1,"-24,2",1,"0,003535253","0,544","2,67298395","3,911830325","-10,962203809379",15,20,8,3UTR,,0,0
hsa-miR-7515,NM_001018077,NR3C1,5500,5516,1,"-16,7",1,"0,3618761","0,706","1,73541033333333","2,82549499125","-8,00485538994019",14,16,9,3UTR,,0,0
hsa-miR-7705,NM_001018077,NR3C1,6232,6272,1,"-19,2",1,"0,02337444","0,603","1,04726395","2,4177342025","-8,76920192969",20,40,9,3UTR,,0,0
hsa-miR-7846-3p,NM_001018077,NR3C1,6778,6800,1,"-21,1",1,"0,0004836912","0,662","0,7060681","0,3148513075","-10,7522443296924",16,22,11,3UTR,,0,0
hsa-miR-7849-3p,NM_001018077,NR3C1,5388,5407,1,"-18,2",1,"0,003030124","0,5","2,59103177777778","3,7055643775","-11,4182731997095",13,19,9,3UTR,,0,0
hsa-miR-7854-3p,NM_001018077,NR3C1,4693,4714,1,"-23,4",1,"0,02760948","0,632","3,10776171428571","3,1172284025","-7,54064811393167",16,21,7,3UTR,,0,0
hsa-miR-8056,NM_001018077,NR3C1,6375,6393,1,"-21,3",1,"4,1372E-05","0,5","0,172578125","0,15365353175","-7,61526882256964",15,18,10,3UTR,,0,0
hsa-miR-8070,NM_001018077,NR3C1,3493,3524,1,"-19,2",1,"0,0003104668","0,544","4,68909438461539","4,281309115","-6,50068725424361",16,19,12,3UTR,,0,0
hsa-miR-8071,NM_001018077,NR3C1,5219,5238,1,"-23,3",1,"0,1838795","0,485","3,448046125","3,6605607975","-6,3934010304742",16,19,9,3UTR,,0,0
hsa-miR-8078,NM_001018077,NR3C1,5254,5277,1,"-24,3",1,"0,004131994","0,574","2,33545636363636","4,14684957125","-7,80367080634498",18,23,7,3UTR,,0,0
hsa-miR-8485,NM_001018077,NR3C1,6624,6641,1,"-23,2",1,"0,1518964","0,618","-0,511045307692308","0,20678709175","-5,49511392050811",15,17,13,3UTR,MIRT471980,0,1
