mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-552-5p,NM_182515,ZNF714,6903,6925,"0,923076923077","-24,3",1,"0,009510582","0,647","0,003017355555556","0,42183353","-3,93757444620166",20,22,14,3UTR,,0,0
hsa-miR-552-5p,NM_182515,ZNF714,6790,6808,"0,923076923077","-21,3",1,"3,544971E-05","0,441","0,043053142857143","0,03491942","-7,5709298519245",16,18,12,3UTR,,0,0
hsa-miR-552-5p,NM_182515,ZNF714,6245,6271,"0,923076923077",-19,1,"0,000360908","0,456","-0,19526955","0,19409251","-8,05661162101414",19,26,8,3UTR,,0,0
hsa-miR-552-3p,NM_182515,ZNF714,7702,7745,"0,923076923077",-20,1,"0,05483935","0,485","0,4882675625","0,02864085625","-4,95700071937229",15,34,10,3UTR,,0,1
hsa-miR-554,NM_182515,ZNF714,3012,3026,"0,846153846154","-22,7",1,"6,114954E-05","0,471","-0,716669","-0,29997816375","-16,4903741188607",12,14,7,3UTR,,0,0
hsa-miR-554,NM_182515,ZNF714,7711,7737,"0,923076923077","-21,6",1,"0,001208703","0,485","0,406676727272727","0,07487571625","-8,5618861989319",18,26,6,3UTR,,0,0
hsa-miR-92b-5p,NM_182515,ZNF714,7212,7234,"0,923076923077","-24,5",1,"0,009494554","0,5","-0,0760663125","-0,15901685375","-9,02428166311082",17,22,7,3UTR,,0,0
hsa-miR-92b-3p,NM_182515,ZNF714,6628,6647,"0,897435897436","-24,2",1,"5,549366E-05","0,441","0,196978857142857","-0,0281376","-12,7329237543398",15,19,7,3UTR,,0,0
hsa-miR-555,NM_182515,ZNF714,6798,6817,"0,923076923077","-23,7",1,"2,411463E-06","0,426","0,029597692307692","-0,0342597575","-8,40164601543666",15,19,8,3UTR,,0,0
hsa-miR-555,NM_182515,ZNF714,2096,2115,"0,846153846154","-23,5",1,"3,941248E-05","0,441","-0,404616492307692","-0,2016592125","-8,40164601543666",15,19,8,3UTR,,0,0
hsa-miR-556-5p,NM_182515,ZNF714,3052,3068,"0,846153846154","-19,1",1,"1,684058E-05","0,441","-1,11776459230769","-0,22316040875","-7,98902299433148",14,16,13,3UTR,,0,0
hsa-miR-557,NM_182515,ZNF714,6883,6912,"0,923076923077","-23,3",1,"0,002038749","0,662","0,574162454545455","0,18429762","-6,69537312491512",21,29,5,3UTR,,0,0
hsa-miR-558,NM_182515,ZNF714,6591,6606,"0,923076923077","-18,9",1,"1,219814E-05","0,529","0,109520928571429","0,0251242","-4,90607308675591",14,15,14,3UTR,,0,0
hsa-miR-563,NM_182515,ZNF714,7259,7280,"0,846153846154","-15,8",1,"0,04941998","0,559","0,019876777777778","0,02320226125","-12,8463227128011",13,21,9,3UTR,,0,0
hsa-miR-564,NM_182515,ZNF714,5029,5067,"0,846153846154","-23,5",1,"0,00051865","0,544","0,115158325806452","-0,00035475625","-3,79332483735712",15,33,9,3UTR,,0,0
hsa-miR-568,NM_182515,ZNF714,4588,4613,"0,846153846154","-16,5",1,"0,0006504465","0,721","0,15015558","0,45461723125","-3,79332483735712",17,20,15,3UTR,,0,1
hsa-miR-551b-5p,NM_182515,ZNF714,3969,4012,"0,923076923077","-21,6",1,"0,001596851","0,456","-0,007703263636364","-0,38742470125","-9,76964266379548",19,43,11,3UTR,,0,0
hsa-miR-551b-5p,NM_182515,ZNF714,81,97,"0,846153846154",-20,0,"0,001437301","0,338","0,0888895","-0,2741734375","-21,6995547174393",13,16,10,5UTR,,0,0
hsa-miR-551b-3p,NM_182515,ZNF714,8672,8690,"0,923076923077","-22,7",1,"3,898852E-05","0,603","0,099418582352941","-0,056673935","-4,95700071937229",16,18,13,3UTR,,0,0
hsa-miR-551b-3p,NM_182515,ZNF714,6585,6603,"0,846153846154",-22,1,"1,255876E-05","0,544","0,195364230769231","0,0251241625","-9,61415109532059",16,18,14,3UTR,,0,0
hsa-miR-571,NM_182515,ZNF714,7785,7807,1,"-22,7",1,"0,006849285","0,574","0,018150538095238","0,0109630975","-3,93757444620166",18,22,8,3UTR,,0,0
hsa-miR-572,NM_182515,ZNF714,5,26,"0,923076923077","-29,3",1,"0,0001129044","0,327","-0,118574666666667","-0,019782379166667","-7,28437775579802",17,21,7,5UTR,,0,0
hsa-miR-574-5p,NM_182515,ZNF714,6894,6913,"0,923076923077","-19,2",1,"0,00175643","0,647","0,203976028571429","0,1959296525","-14,1178266510391",15,19,7,3UTR,,0,0
hsa-miR-574-3p,NM_182515,ZNF714,5313,5341,1,"-23,6",1,"0,1942675","0,706","-0,138033371428571","-0,33716939125","-5,49511392050811",16,19,14,3UTR,,0,0
hsa-miR-575,NM_182515,ZNF714,3786,3809,"0,846153846154",-23,1,"0,0002512816","0,471","-0,274661463157895","-0,21388583625","-6,65878980252329",17,23,6,3UTR,,0,0
hsa-miR-575,NM_182515,ZNF714,2830,2855,"0,846153846154","-21,2",1,"0,000521442","0,5","0,062071571428571","-0,7103304775","-8,82806429066934",17,25,7,3UTR,,0,0
hsa-miR-575,NM_182515,ZNF714,3875,3891,"0,846153846154","-20,2",1,"2,698345E-07","0,426","0,061468428571429","-0,19533167625","-12,6861179786854",13,16,7,3UTR,,0,0
hsa-miR-578,NM_182515,ZNF714,238,265,1,"-21,2",1,"9,389083E-05","0,5","0,267303607692308","0,36186241625","-5,48126098107298",18,21,13,5UTR,,0,0
hsa-miR-579-5p,NM_182515,ZNF714,411,432,1,"-20,2",1,"1,866203E-06","0,529","0,529094375","-0,09333406775","-8,5131421168811",16,21,5,CDS,,0,0
hsa-miR-579-5p,NM_182515,ZNF714,3950,3971,"0,846153846154","-18,7",1,"4,380899E-05","0,5","-0,224464130769231","-0,10583369","-9,33931466908909",16,21,11,3UTR,,0,0
hsa-miR-581,NM_182515,ZNF714,5615,5636,"0,846153846154","-18,6",1,"0,001641392","0,735","-0,237717522222222","-0,36724940375","-12,422787160389",18,21,9,3UTR,,0,0
hsa-miR-582-3p,NM_182515,ZNF714,2228,2250,"0,923076923077","-18,9",1,"0,01583297","0,662","-0,9321829","-1,8100750025","-7,10297124955894",16,22,10,3UTR,,0,0
hsa-miR-584-5p,NM_182515,ZNF714,4827,4852,"0,923076923077","-19,8",1,"0,01175954","0,382","-0,130720375","0,224663325","-8,32702530679868",16,25,8,3UTR,,0,1
hsa-miR-585-5p,NM_182515,ZNF714,2020,2037,"0,923076923077","-20,1",1,"0,0001004631","0,515","-0,141236844444444","-0,647292255","-14,810156935036",16,17,16,CDS,,0,0
hsa-miR-585-5p,NM_182515,ZNF714,5321,5335,"0,846153846154","-17,9",1,"0,1702558","0,676","-0,302932383333333","-0,21097969125","-12,3713369440483",12,14,6,3UTR,,0,0
hsa-miR-585-3p,NM_182515,ZNF714,3900,3918,1,"-19,7",1,"0,01165123","0,544","0,310939742857143","-0,14730838625","-11,3748799773666",13,18,7,3UTR,,0,0
hsa-miR-587,NM_182515,ZNF714,6597,6611,"0,846153846154","-18,5",0,"1,882393E-07","0,5","0,0587955","0,0128801125","-18,399375552181",13,14,13,3UTR,,0,1
hsa-miR-548b-5p,NM_182515,ZNF714,3079,3096,"0,923076923077","-17,6",0,"0,0002133178","0,574","0,004643911111111","-0,21226916625","-13,4038839326899",14,17,9,3UTR,,0,1
hsa-miR-589-5p,NM_182515,ZNF714,2805,2856,"0,923076923077","-23,9",1,"0,0002006931","0,5","-0,10816524","-0,558204475","-8,28966070131775",19,26,10,3UTR,,0,0
hsa-miR-550a-5p,NM_182515,ZNF714,7099,7116,"0,846153846154","-24,4",1,"1,282329E-06","0,544","-0,0563004","0,2101660625","-10,8530634216594",14,17,9,3UTR,,0,0
hsa-miR-550a-5p,NM_182515,ZNF714,234,259,1,"-22,7",1,"0,0006160771","0,5","0,8480488","0,37767322875","-9,09597420662758",14,25,5,5UTR,,0,0
hsa-miR-550a-3p,NM_182515,ZNF714,8728,8759,"0,923076923077","-22,3",1,"0,001133604","0,441",0,0,"-3,79332483735712",18,26,8,3UTR,,0,0
hsa-miR-591,NM_182515,ZNF714,7878,7893,"0,923076923077","-19,5",1,"0,0006559789","0,632","-0,397140888888889","0,01572265125","-10,1979517026674",12,15,9,3UTR,,0,0
hsa-miR-591,NM_182515,ZNF714,8708,8725,"0,923076923077","-16,9",1,"4,248598E-06","0,441","-0,002899285714286","0,07186447375","-9,65800542319997",14,17,7,3UTR,,0,0
hsa-miR-593-5p,NM_182515,ZNF714,2019,2043,"0,846153846154","-27,7",1,"4,11694E-06","0,485","-0,15174195","-0,61246178","-12,5162170803814",20,24,10,CDS,,0,0
hsa-miR-593-5p,NM_182515,ZNF714,4165,4205,"0,846153846154","-29,7",1,"0,001037993","0,691","0,205512336363636","-0,26017035","-8,42925875961972",21,27,11,3UTR,,0,0
hsa-miR-593-3p,NM_182515,ZNF714,156,176,"0,884615384615","-22,6",1,"0,08311479","0,441","-0,036157538461539","-0,0666140875","-7,23797013342148",16,20,8,5UTR,,0,0
hsa-miR-593-3p,NM_182515,ZNF714,510,547,"0,923076923077",-23,1,"0,004449325","0,588","-0,4515672875","-1,177107875","-4,52877439760775",16,37,7,CDS,,0,0
hsa-miR-595,NM_182515,ZNF714,5047,5077,1,"-21,2",1,"0,001695224","0,618","0,233210968421053","-0,14587124375","-8,82806429066934",19,30,13,3UTR,,0,0
hsa-miR-595,NM_182515,ZNF714,4609,4630,1,"-19,8",1,"0,004094708","0,765","0,376439907692308","0,37501748375","-5,52986392397271",17,21,13,3UTR,,0,0
hsa-miR-596,NM_182515,ZNF714,7190,7214,"0,923076923077","-32,5",1,"6,166814E-06","0,382","-0,19165304375","-0,15901682375","-5,69245027962293",18,24,7,3UTR,,0,0
hsa-miR-596,NM_182515,ZNF714,3877,3901,1,"-30,3",1,"7,564348E-05","0,471","-0,06872473125","-0,22589198125","-5,69245027962293",18,24,7,3UTR,,0,0
hsa-miR-596,NM_182515,ZNF714,8694,8731,"0,923076923077","-30,1",1,"3,953913E-07","0,426","-0,164445857142857","0,105756064230769","-4,95700071937229",18,23,8,3UTR,,0,0
hsa-miR-597-5p,NM_182515,ZNF714,4660,4678,"0,846153846154",-18,1,"0,0001716631","0,632","-0,5616844","0,16918507625","-14,3836809744957",16,18,13,3UTR,,0,0
hsa-miR-597-3p,NM_182515,ZNF714,8706,8761,1,"-30,6",1,"0,003497888","0,441",0,0,"-7,28437775579802",21,28,16,3UTR,,0,0
hsa-miR-598-5p,NM_182515,ZNF714,7163,7226,"0,923076923077","-26,7",1,"0,001721058","0,485","-0,17352185952381","0,07537632375","-5,48126098107298",22,63,12,3UTR,,0,0
hsa-miR-598-5p,NM_182515,ZNF714,6600,6657,1,"-25,9",1,"3,368914E-05","0,456","0,000180127659574","-0,0005884","-4,79441436372207",22,57,11,3UTR,,0,0
hsa-miR-598-5p,NM_182515,ZNF714,4826,4849,"0,923076923077","-24,4",1,"0,01149209","0,397","0,4481849","0,1498880375","-9,95471937987539",18,23,8,3UTR,,0,0
hsa-miR-598-3p,NM_182515,ZNF714,296,319,"0,820512820513","-18,8",1,"0,004477885","0,559","0,129031566666667","0,7740646255","-9,54854192481151",17,23,8,5UTR,,0,0
hsa-miR-601,NM_182515,ZNF714,2128,2147,"0,923076923077","-21,1",1,"0,001131959","0,515","0,339762","-0,61049769","-12,6407893122028",17,19,15,3UTR,,0,0
hsa-miR-601,NM_182515,ZNF714,2237,2259,"0,846153846154","-19,9",1,"0,1790949","0,632","-1,37588286666667","-1,90832294","-5,69428359855016",18,22,8,3UTR,,0,0
hsa-miR-602,NM_182515,ZNF714,119,143,"0,807692307692","-29,8",1,"1,479955E-07","0,412","-0,1837785","-0,0078321625","-6,19950718770047",18,24,8,5UTR,,0,0
hsa-miR-603,NM_182515,ZNF714,645,670,"0,923076923077","-18,9",1,"0,01109207","0,632","-0,677836272727273","-0,806203335","-4,99396410444743",20,25,12,CDS,,0,0
hsa-miR-603,NM_182515,ZNF714,2095,2111,"0,846153846154","-19,1",1,"4,980879E-06","0,456","-0,55820475","-0,1858126","-15,0393363084209",15,16,15,3UTR,,0,0
hsa-miR-603,NM_182515,ZNF714,6797,6813,"0,846153846154","-19,1",1,"1,139911E-06","0,426","-0,228940875","-0,01160821","-15,0393363084209",15,16,15,3UTR,,0,0
hsa-miR-603,NM_182515,ZNF714,2973,2987,"0,846153846154","-17,3",1,"3,80043E-05","0,529","-0,6025751","-0,44094075","-7,9380953617151",13,14,13,3UTR,,0,0
hsa-miR-604,NM_182515,ZNF714,4853,4868,"0,846153846154","-18,1",1,"0,003023161","0,368","0,319540633333333","0,083957195","-14,1844758470741",13,15,7,3UTR,,0,0
hsa-miR-605-5p,NM_182515,ZNF714,4149,4169,"0,846153846154","-24,2",1,"0,06802618","0,632","-0,3834173","-0,32288508625","-7,48863780036671",17,20,8,3UTR,,0,0
hsa-miR-605-5p,NM_182515,ZNF714,8706,8718,"0,846153846154",-19,1,"4,991336E-06","0,426","-0,017383727272727","0,062992457083333","-9,77961154894154",11,12,11,3UTR,,0,0
hsa-miR-605-3p,NM_182515,ZNF714,3191,3203,"0,846153846154","-16,7",1,"5,751682E-05","0,691","0,643190372727273","0,01204132375","-6,90779400809802",11,12,11,3UTR,,0,0
hsa-miR-608,NM_182515,ZNF714,71,102,"0,923076923077",-31,1,"0,02990865","0,338","0,083429947368421","-0,2878809875","-9,96490262236382",21,31,9,5UTR,,0,0
hsa-miR-609,NM_182515,ZNF714,1708,1736,"0,948717948718","-18,9",1,"0,02058665","0,618","-3,12761277777778","0,1762113325","-8,64781157242022",17,28,12,CDS,,0,0
hsa-miR-611,NM_182515,ZNF714,30,66,"0,923076923077",-24,1,"0,0008821682","0,338","-0,5957438","-0,1293186625","-4,99396410444743",18,36,10,5UTR,,0,0
hsa-miR-611,NM_182515,ZNF714,5837,5861,"0,923076923077","-22,8",1,"0,0002386278","0,662","-0,28581305","-0,1801657425","-6,73373633454722",17,24,12,3UTR,,0,0
hsa-miR-612,NM_182515,ZNF714,336,368,"0,923076923077",-33,1,"0,0002264807","0,559","0,495020923478261","0,5608801885","-3,93757444620166",23,32,9,5UTR,,0,0
hsa-miR-612,NM_182515,ZNF714,4878,4910,"0,923076923077","-32,2",1,"0,004848017","0,5","0,084253584210526","0,1506923025","-5,22670505886791",22,32,8,3UTR,,0,0
hsa-miR-613,NM_182515,ZNF714,254,273,1,"-21,1",1,"0,0005935988","0,5","1,1812516875","0,39050872875","-10,5847734430178",16,19,12,5UTR,,0,0
hsa-miR-614,NM_182515,ZNF714,4040,4081,"0,846153846154","-27,5",1,"0,04136837","0,662","-0,436614686206896","-0,2787712325","-6,65878980252329",19,36,11,3UTR,,0,0
hsa-miR-615-5p,NM_182515,ZNF714,7191,7218,"0,846153846154","-29,3",1,"0,0001704549","0,426","-0,265826395454545","-0,15114169625","-6,96959672116086",18,27,7,3UTR,,0,0
hsa-miR-615-5p,NM_182515,ZNF714,8700,8722,1,"-26,4",1,"9,095179E-05","0,426","-0,038859583333333","0,075191469583333","-10,9443842871288",17,22,7,3UTR,,0,0
hsa-miR-615-5p,NM_182515,ZNF714,5844,5861,"0,923076923077","-25,4",1,"0,0002386278","0,662","-0,327831036363636","-0,23592395125","-8,05661162101414",15,17,11,3UTR,,0,0
hsa-miR-615-3p,NM_182515,ZNF714,4769,4803,1,"-28,6",1,"6,460755E-07","0,412","-0,011080032","0,08717309625","-6,96959672116086",20,34,12,3UTR,,0,0
hsa-miR-615-3p,NM_182515,ZNF714,2058,2076,"0,923076923077","-25,1",1,"0,001537681","0,441","-0,010369771428572","-0,4808916625","-15,1559148397119",14,18,7,3UTR,,0,0
hsa-miR-615-3p,NM_182515,ZNF714,201,221,"0,846153846154","-24,3",1,"0,0001739113","0,426","-0,1071134","0,25679180375","-8,79206118126477",16,20,5,5UTR,,0,0
hsa-miR-616-5p,NM_182515,ZNF714,4408,4421,"0,923076923077","-19,3",0,"1,130406E-05","0,632","-0,093198508333333","0,101645825","-17,1102449395148",12,13,12,3UTR,,0,1
hsa-miR-616-3p,NM_182515,ZNF714,7741,7759,"0,892307692308","-20,8",1,"0,0001255246","0,529","0,452703069230769","0,19726117875","-5,76291300427632",17,18,17,3UTR,,0,0
hsa-miR-619-5p,NM_182515,ZNF714,6733,6756,1,"-42,2",1,"0,003015704","0,456","-0,045959611111111","0,0355316875","-3,93757444620166",21,23,18,3UTR,,0,1
hsa-miR-619-5p,NM_182515,ZNF714,2979,3004,"0,923076923077","-36,8",1,"4,490279E-05","0,456","0,058874152941177","-0,25997367","-3,93757444620166",20,25,17,3UTR,,0,1
hsa-miR-619-3p,NM_182515,ZNF714,5036,5060,"0,807692307692","-22,9",1,"4,434646E-06","0,529","0,251642961111111","-0,13584764125","-11,8601973978186",19,24,10,3UTR,,0,0
hsa-miR-622,NM_182515,ZNF714,6750,6770,"0,846153846154","-23,5",1,"2,880753E-06","0,397","-0,398317416666667","0,0373681875","-6,10695976653775",16,20,6,3UTR,,0,0
hsa-miR-623,NM_182515,ZNF714,6615,6648,"0,846153846154",-26,1,"6,740217E-05","0,456","0,132904421052632","0,00186045","-11,3516586995366",19,33,7,3UTR,,0,0
hsa-miR-628-3p,NM_182515,ZNF714,5530,5552,"0,923076923077","-21,1",1,"0,001168848","0,691","-0,062570242857143","-0,2806772","-7,1080492929027",18,22,7,3UTR,,0,0
hsa-miR-628-3p,NM_182515,ZNF714,2328,2348,1,"-18,1",1,"0,01419175","0,632","0,857411133333333","-0,862456635","-5,96215461911854",16,20,12,3UTR,,0,0
hsa-miR-629-5p,NM_182515,ZNF714,7292,7316,"0,846153846154","-19,4",1,"0,01207024","0,412","0,08741102173913","-0,12910081875","-3,79332483735712",17,24,9,3UTR,,0,0
hsa-miR-630,NM_182515,ZNF714,5501,5549,"0,846153846154","-22,3",1,"0,0003277891","0,662","-0,66731645","-0,2051104725","-9,69585467144666",16,21,8,3UTR,,0,0
hsa-miR-630,NM_182515,ZNF714,226,261,1,"-21,1",1,"7,84321E-05","0,5","-0,018529","0,3886917275","-16,4903741188607",12,15,7,5UTR,,0,0
hsa-miR-631,NM_182515,ZNF714,2019,2038,"0,923076923077",-25,1,"0,0001122936","0,515","0,10052935","-0,6283082725","-10,1173057355256",15,19,7,CDS,,0,0
hsa-miR-631,NM_182515,ZNF714,208,228,"0,923076923077","-22,7",0,"0,001007338","0,426","-0,155151928571429","0,31399180875","-14,3890295831931",15,20,11,5UTR,,0,0
hsa-miR-33b-3p,NM_182515,ZNF714,6619,6645,"0,923076923077","-25,5",1,"4,681727E-05","0,441","0,14100580952381","0,003084875","-5,49511392050811",16,26,9,3UTR,,0,0
hsa-miR-33b-3p,NM_182515,ZNF714,3051,3077,"0,846153846154","-26,2",1,"0,000240376","0,426","-0,479298070588235","-0,05781897625","-4,65016475487752",19,26,7,3UTR,,0,0
hsa-miR-33b-3p,NM_182515,ZNF714,2973,2994,"0,923076923077","-23,6",1,"2,51613E-05","0,485","-0,589898142857143","-0,4044939325","-12,1948976489629",17,21,7,3UTR,,0,0
hsa-miR-632,NM_182515,ZNF714,2046,2072,"0,846153846154","-26,2",1,"0,001314491","0,426","-0,307542518181818","-0,532863225","-5,49511392050811",18,26,11,CDS,,0,0
hsa-miR-632,NM_182515,ZNF714,7,27,"0,846153846154","-24,8",1,"3,498208E-05","0,339",0,0,"-3,79332483735712",17,20,10,5UTR,,0,0
hsa-miR-634,NM_182515,ZNF714,3993,4024,"0,846153846154","-21,3",1,"4,451877E-05","0,412","-0,150582875","-0,199697235","-14,0099985948163",14,16,14,3UTR,,0,0
hsa-miR-635,NM_182515,ZNF714,7345,7367,"0,846153846154","-21,6",1,"0,0003291481","0,588","-0,3765925","0,049038725","-8,07146989011319",15,22,10,3UTR,,0,0
hsa-miR-636,NM_182515,ZNF714,2018,2041,"0,923076923077","-28,7",1,"3,863224E-06","0,5","-0,09920655","-0,6072856675","-6,32496191835154",20,23,12,CDS,,0,0
hsa-miR-636,NM_182515,ZNF714,41,84,"0,923076923077","-24,3",1,"1,320612E-06","0,353","-0,21370264516129","-0,204195261111111","-8,5458956242812",19,43,11,5UTR,,0,0
hsa-miR-637,NM_182515,ZNF714,253,276,1,"-27,5",1,"0,0002725626","0,515","0,732710023076923","0,402988153","-5,76291300427632",20,23,13,5UTR,,0,0
hsa-miR-637,NM_182515,ZNF714,173,196,"0,923076923077","-26,5",1,"0,0002799944","0,426","0,008715818181818","-0,066112545","-13,6655996434504",18,23,11,5UTR,,0,0
hsa-miR-637,NM_182515,ZNF714,7344,7367,"0,846153846154","-25,9",1,"0,0003291481","0,588","-0,366921566666667","0,06875674","-13,6545596874218",17,23,5,3UTR,,0,0
hsa-miR-639,NM_182515,ZNF714,45,78,"0,846153846154",-23,1,"1,117821E-06","0,353","-0,158798428571429","-0,168959175","-8,79367628880069",14,17,11,5UTR,,0,0
hsa-miR-640,NM_182515,ZNF714,2885,2901,"0,923076923077","-22,5",1,"0,001263296","0,471","-0,368046625","-0,41717116","-11,3748799773666",15,16,15,3UTR,,0,0
hsa-miR-640,NM_182515,ZNF714,6096,6112,1,"-20,9",1,"0,002053971","0,515","0,012891528571429","0,100919565","-13,552929361604",14,16,7,3UTR,,0,0
hsa-miR-641,NM_182515,ZNF714,1895,1912,"0,923076923077","-20,1",0,"1,739931E-05","0,515","-0,4250375","-0,4061162075","-21,0593322444265",13,17,8,CDS,,0,1
hsa-miR-642a-5p,NM_182515,ZNF714,3016,3050,"0,846153846154","-22,7",1,"0,004950742","0,471","-0,163484490909091","-0,381565425","-5,817905010274",18,34,11,3UTR,,0,0
hsa-miR-642a-3p,NM_182515,ZNF714,957,989,1,"-17,7",1,"0,0003584407","0,588","-2,98489427272727","-0,4007558775","-7,24998975392937",13,15,13,CDS,,0,0
hsa-miR-642a-3p,NM_182515,ZNF714,1143,1157,"0,846153846154","-17,4",1,"0,0002050001","0,618","-0,285522509090909","-0,64997854125","-7,24998975392937",13,14,13,CDS,,0,0
hsa-miR-645,NM_182515,ZNF714,1953,1977,"0,923076923077","-24,8",1,"0,0006225554","0,485","-0,875855722222222","-0,79923923375","-4,52877439760775",17,24,10,CDS,,0,0
hsa-miR-645,NM_182515,ZNF714,8744,8767,"0,846153846154","-24,2",1,"1,718745E-05","0,5",0,0,"-4,52877439760775",16,23,10,3UTR,,0,0
hsa-miR-645,NM_182515,ZNF714,6806,6846,"0,846153846154","-23,4",1,"3,118686E-05","0,544","0,200387169230769","0,1420559925","-3,93757444620166",16,40,10,3UTR,,0,0
hsa-miR-645,NM_182515,ZNF714,2904,2927,"0,846153846154","-22,8",1,"0,02129758","0,515","-0,522783494117647","-0,26504509","-5,69245027962293",16,23,9,3UTR,,0,0
hsa-miR-646,NM_182515,ZNF714,2055,2072,"0,923076923077","-22,8",1,"0,001314491","0,426","-0,272968425","-0,4627181","-11,7124462156284",13,17,8,3UTR,,0,0
hsa-miR-646,NM_182515,ZNF714,31,74,"0,923076923077","-22,2",1,"1,019535E-06","0,338","-0,40507369047619","-0,075141494642857","-6,51454019367874",16,43,9,5UTR,,0,0
hsa-miR-648,NM_182515,ZNF714,5055,5076,"0,846153846154","-23,6",1,"0,001248019","0,603","0,10513005","-0,08008631125","-6,89492286564047",17,21,7,3UTR,,0,0
hsa-miR-648,NM_182515,ZNF714,2657,2683,"0,923076923077","-23,3",1,"0,004476933","0,632","0,08452776","-0,222259935","-6,51454019367874",16,26,10,3UTR,,0,0
hsa-miR-648,NM_182515,ZNF714,7346,7371,"0,923076923077","-22,7",1,"0,003469812","0,559","-0,100996758333333","0,11295160125","-7,9143491388111",15,20,6,3UTR,,0,0
hsa-miR-650,NM_182515,ZNF714,207,232,"0,846153846154","-21,4",1,"0,0003469771","0,426","-0,195853705882353","0,330686145","-7,65064630140907",16,25,6,5UTR,,0,0
hsa-miR-652-5p,NM_182515,ZNF714,198,238,"0,846153846154","-25,6",1,"5,963587E-05","0,412","-0,1071134","0,25679180375","-9,88456478110513",18,23,10,5UTR,,0,0
hsa-miR-652-5p,NM_182515,ZNF714,3064,3087,"0,846153846154","-23,3",1,"2,693778E-06","0,515","-0,836627957142857","-0,15965158","-15,7181402536446",17,23,7,3UTR,,0,0
hsa-miR-652-3p,NM_182515,ZNF714,123,139,1,"-20,9",1,"9,761074E-08","0,397","-0,503866833333333","-0,0078038375","-13,0514328771344",13,16,7,5UTR,,0,0
hsa-miR-548d-5p,NM_182515,ZNF714,7345,7363,"0,923076923077","-19,9",1,"0,000109122","0,544","-0,03391151","0,083714875","-11,0902490035092",16,18,12,3UTR,,0,1
hsa-miR-661,NM_182515,ZNF714,2850,2891,"0,846153846154","-29,3",1,"0,0003376847","0,471","-0,598076464516129","-0,26187597","-5,83853320739471",20,41,6,3UTR,,0,0
hsa-miR-661,NM_182515,ZNF714,3793,3818,"0,846153846154","-28,6",1,"1,71235E-05","0,485","-0,029685","-0,2859207425","-11,5012569170785",19,25,10,3UTR,,0,0
hsa-miR-662,NM_182515,ZNF714,2138,2152,"0,923076923077","-23,6",0,"9,969107E-06","0,559","0,424276472727273","-0,61366701","-15,2092861783217",12,14,11,3UTR,,0,0
hsa-miR-662,NM_182515,ZNF714,3076,3095,"0,897435897436","-22,4",0,"5,245559E-05","0,574","0,151050745454545","-0,19070960875","-15,2092861783217",12,15,11,3UTR,,0,0
hsa-miR-663a,NM_182515,ZNF714,7211,7234,"0,846153846154","-29,3",1,"0,009494554","0,5","-0,384503972727273","-0,13385990625","-10,1091522312084",18,23,8,3UTR,,0,0
hsa-miR-449b-5p,NM_182515,ZNF714,3058,3084,"0,846153846154","-23,7",1,"1,274172E-05","0,471","-0,493125746153846","-0,1608502925","-8,05147953427826",19,26,6,3UTR,,0,0
hsa-miR-449b-5p,NM_182515,ZNF714,2970,2993,"0,846153846154","-22,4",1,"1,202545E-05","0,5","-0,478972125","-0,3506159875","-9,00900805409575",19,23,13,3UTR,,0,0
hsa-miR-449b-3p,NM_182515,ZNF714,1886,1903,1,"-21,9",1,"3,182321E-05","0,559","-0,502119716666667","-0,49861584125","-14,5774336781184",12,17,6,CDS,,0,0
hsa-miR-653-5p,NM_182515,ZNF714,4925,4949,1,"-20,1",1,"0,0001168532","0,603","0,09440953","0,07430911375","-9,79437119657121",19,24,10,3UTR,,0,0
hsa-miR-653-3p,NM_182515,ZNF714,1639,1663,"0,846153846154","-17,6",1,"0,006321119","0,632","-1,42711383333333","-0,330434255","-4,79441436372207",17,24,8,CDS,,0,0
hsa-miR-654-5p,NM_182515,ZNF714,3806,3833,1,"-25,3",1,"0,0002458812","0,485","-0,024460711111111","-0,1451253375","-7,3535488730181",17,20,12,3UTR,,0,0
hsa-miR-654-5p,NM_182515,ZNF714,120,146,1,"-24,8",1,"1,630682E-06","0,412","0,190878411764706","-0,0056341375","-4,76182347791137",17,26,10,5UTR,,0,0
hsa-miR-654-5p,NM_182515,ZNF714,6723,6741,"0,923076923077",-23,1,"0,0001103986","0,529","-0,306778714285714","-0,0048737875","-9,00393001075199",16,18,13,3UTR,,0,0
hsa-miR-654-3p,NM_182515,ZNF714,1927,1947,1,"-19,5",1,"0,001108239","0,471","-0,506122714285714","-0,84128498125","-10,3078133096433",14,20,7,CDS,,0,1
hsa-miR-656-5p,NM_182515,ZNF714,187,211,"0,846153846154","-21,6",1,"3,446589E-05","0,397","-0,069812363636364","0,12115429125","-7,28437775579802",18,24,11,5UTR,,0,0
hsa-miR-656-5p,NM_182515,ZNF714,3817,3840,"0,846153846154","-20,6",1,"0,001128419","0,485","0,236098657142857","-0,01087875","-8,04304859387869",17,23,7,3UTR,,0,0
