miRNA,Gene,ΔG open,Probability exact,Conservation PhyloP,miRmap score
hsa-miR-1184,SLC6A4,21.5228,50.9481850990899,22.631442082023,46.1812
hsa-miR-4728-5p,SLC6A4,48.4616,7.32058749587774,30.0491064706888,46.1954
hsa-miR-20a-5p,SLC6A4,66.4498,82.6447956080471,47.8612779286571,46.3291
hsa-miR-423-5p,SLC6A4,53.4172,7.24384263655961,98.1114047018241,46.3865
hsa-miR-6511b-5p,SLC6A4,85.0466,4.79455163390108,43.713908371781,46.5422
hsa-miR-1257,SLC6A4,45.5971,5.65429697635013,72.1243559772153,46.7504
hsa-miR-548y,SLC6A4,96.8259,82.5136191339053,81.7431280936033,46.9004
hsa-miR-550b-2-5p,SLC6A4,34.765,49.0601252484778,2.16122816452801,47.2605
hsa-miR-619,SLC6A4,34.4279,41.908176623,49.4043072291094,47.3945
hsa-miR-149-3p,SLC6A4,48.8782,7.32058749587774,30.0491064706888,47.3973
hsa-miR-5000-5p,SLC6A4,53.7914,27.7155667757726,56.1306689724528,47.9178
hsa-miR-6513-3p,SLC6A4,8.2579,26.944377364441,54.0414813091786,47.9673
hsa-miR-4776-5p,SLC6A4,62.8677,12.2281536607275,28.3835899404261,47.9709
hsa-miR-1236-3p,SLC6A4,48.5072,27.8833846798704,30.7665710546044,48.0485
hsa-miR-5706,SLC6A4,61.5956,22.3247612575779,81.7431280936033,48.5147
hsa-miR-3918,SLC6A4,66.053,8.45319570427059,43.713908371781,48.6723
hsa-miR-548p,SLC6A4,66.649,61.6807162915496,90.8184197375221,48.7401
hsa-miR-382-5p,SLC6A4,55.9085,27.2738249455103,41.3717257047413,48.8404
hsa-miR-1254,SLC6A4,39.9994,13.3475567036003,49.1329476733662,48.8643
hsa-miR-21-3p,SLC6A4,65.1493,8.04540780106964,72.1243559772153,48.952
hsa-miR-4439,SLC6A4,51.9572,8.90846798858764,34.6320926518557,49
hsa-miR-486-5p,SLC6A4,45.8145,65.7589128671288,26.7943670313892,49.2224
hsa-miR-6511a-5p,SLC6A4,48.985,28.8553700567567,37.9198068978517,49.2675
hsa-miR-205-3p,SLC6A4,95.7466,10.7742378296005,57.3184577399367,49.5793
hsa-miR-449c-5p,SLC6A4,46.5965,22.4675706693214,32.8428812157412,49.7042
hsa-miR-4530,SLC6A4,63.3356,4.46494140856441,86.5160738399386,50.3152
hsa-miR-4802-3p,SLC6A4,47.7755,35.6874980928023,49.2173799809581,50.7177
hsa-miR-3183,SLC6A4,23.105,40.8205434270262,23.5139250954688,50.7354
hsa-miR-766-3p,SLC6A4,30.3367,5.90612451704334,16.6637371771386,51.0218
hsa-miR-299-5p,SLC6A4,87.5193,20.9160372978932,81.7431280936033,51.0597
hsa-miR-148a-3p,SLC6A4,17.6361,13.792442989699,11.2463387397402,51.2909
hsa-miR-2682-5p,SLC6A4,48.985,22.4675706693214,32.8428812157412,52.0908
hsa-miR-340-5p,SLC6A4,76.6359,27.4946106660252,72.4258286725133,52.0986
hsa-miR-2278,SLC6A4,75.7739,31.7709621740551,86.1638131163332,52.278
hsa-miR-4775,SLC6A4,65.9719,91.8353894408553,62.9565589739059,52.8774
hsa-miR-3654,SLC6A4,96.0489,30.7374817741608,9.13344387069623,53.0947
hsa-miR-1226-5p,SLC6A4,49.7195,4.26540012735821,36.8735131309172,53.7068
hsa-miR-1914-3p,SLC6A4,53.4799,7.24384263655961,98.1114047018241,53.756
hsa-miR-106a-5p,SLC6A4,66.4498,82.6447956080471,47.8612779286571,53.8445
hsa-miR-342-5p,SLC6A4,88.3851,13.3454810529497,25.0360432227255,53.8577
hsa-miR-6508-3p,SLC6A4,72.3158,39.048146885432,7.35422201575046,53.8737
hsa-miR-4260,SLC6A4,85.9585,2.17390327808746,38.4098214516607,53.8918
hsa-miR-3934-3p,SLC6A4,42.5382,8.17533733582804,58.7564192247849,54.3127
hsa-miR-513c-3p,SLC6A4,94.8757,48.8836020035915,70.1001202819083,54.7902
hsa-miR-550b-3p,SLC6A4,50.0778,30.039753356939,72.4258286725133,55.1461
hsa-miR-1178-3p,SLC6A4,65.5447,3.86839321559644,22.0625347781164,55.2959
hsa-miR-4786-3p,SLC6A4,93.8143,8.42254113234798,81.7431280936033,55.6445
hsa-miR-4421,SLC6A4,21.94,48.9505882068655,21.7761974140768,55.6757
hsa-miR-143-5p,SLC6A4,48.319,55.5961632682018,70.1001202819083,55.6852
hsa-miR-548ar-5p,SLC6A4,97.3524,82.5136191339053,81.7431280936033,55.8005
hsa-miR-181a-2-3p,SLC6A4,21.4847,48.3071442501302,44.8049386599023,56.1285
hsa-miR-4314,SLC6A4,35.7463,33.3448784946638,96.5127566688987,56.2663
hsa-miR-5583-3p,SLC6A4,65.2852,48.4428670187941,50.0549952040822,56.428
hsa-miR-17-5p,SLC6A4,66.4498,82.6447956080471,47.8612779286571,56.6142
hsa-miR-5689,SLC6A4,59.0847,18.6183539873481,39.6963246086178,56.9826
hsa-miR-4747-5p,SLC6A4,55.7798,34.1667277228083,11.2013134264565,57.4824
hsa-miR-561-3p,SLC6A4,86.4176,37.6444571530716,57.5955931376172,57.6493
hsa-miR-3611,SLC6A4,77.6342,21.3157472024799,58.7564192247849,57.7514
hsa-miR-4417,SLC6A4,86.6382,19.79796638902,4.56740453484979,58.0328
hsa-miR-4762-3p,SLC6A4,64.8756,35.5634857113913,58.7564192247849,58.0893
hsa-miR-338-3p,SLC6A4,62.3957,4.46494140856441,86.5160738399386,58.2559
hsa-miR-5580-3p,SLC6A4,87.6235,28.6240976534769,72.4258286725133,58.297
hsa-miR-490-3p,SLC6A4,31.4843,37.6978664325002,60.2609604148735,58.9001
hsa-miR-3120-3p,SLC6A4,86.6786,24.0759985544797,98.5859294977105,59.1764
hsa-miR-4280,SLC6A4,68.016,9.98341493170412,14.7027469510446,59.5157
hsa-miR-365a-3p,SLC6A4,82.289,5.23822970544194,11.3599653029423,59.5353
hsa-miR-3913-3p,SLC6A4,58.6161,13.030834100214,21.3488901260276,59.9626
hsa-miR-3199,SLC6A4,95.45,9.64454172809069,63.9797493730914,60.3052
hsa-miR-3921,SLC6A4,53.5237,41.5381144448711,57.3184577399367,60.3483
hsa-miR-4797-3p,SLC6A4,32.6455,32.4971610830373,50.0348322649557,60.4421
hsa-miR-4520b-3p,SLC6A4,51.8167,67.5879328486741,42.4698970338032,60.5528
hsa-miR-640,SLC6A4,19.8971,39.3006482380901,42.0643147875862,60.6573
hsa-miR-301a-5p,SLC6A4,53.574,29.9299917113383,57.3184577399367,60.6766
hsa-miR-6512-3p,SLC6A4,62.0376,7.38834045069811,98.7436756171651,60.9546
hsa-miR-4529-5p,SLC6A4,46.0047,7.84612984867732,40.8658932201723,61.1372
hsa-miR-198,SLC6A4,45.6322,11.4961227930141,63.029111424786,61.1777
hsa-miR-4285,SLC6A4,4.34964,97.565238551896,7.21637629715237,61.2623
hsa-miR-4653-5p,SLC6A4,53.574,41.5381144448711,57.3184577399367,61.3907
hsa-miR-6071,SLC6A4,60.5863,43.7294826192914,35.5167809867685,61.48
hsa-miR-4437,SLC6A4,28.8485,41.8109385859893,80.9514964484479,61.6461
hsa-miR-199a-5p,SLC6A4,16.8726,10.1232502768438,18.1212315092656,61.7747
hsa-miR-670,SLC6A4,41.8799,38.1148321193617,81.7431280936033,62.0401
hsa-miR-4322,SLC6A4,92.2896,8.904293452391,67.3111762410217,62.2546
hsa-miR-192-5p,SLC6A4,52.4366,37.4469682876207,58.7564192247849,62.2592
hsa-miR-5694,SLC6A4,55.9046,13.3369228664983,14.0338913277965,62.3751
hsa-miR-1909-3p,SLC6A4,63.9335,7.98258064406201,58.7564192247849,62.4145
hsa-miR-4501,SLC6A4,80.0336,68.2404616494886,33.9111625627778,62.4788
hsa-miR-3925-3p,SLC6A4,30.3883,43.0413889386718,35.1125114319008,63.2213
hsa-miR-3166,SLC6A4,33.0256,43.918754076756,68.698231555341,63.9528
hsa-miR-622,SLC6A4,41.3995,32.4971610830373,48.0143377399944,64.062
hsa-miR-200b-3p,SLC6A4,89.2504,52.5934093135064,52.0777869389048,64.3131
hsa-miR-372,SLC6A4,13.1232,83.1414414960051,82.5513652843283,64.5296
hsa-miR-5690,SLC6A4,57.4247,32.1429760833928,43.713908371781,64.934
hsa-miR-4476,SLC6A4,82.8015,33.2004426402462,61.6757003897512,65.1585
hsa-miR-520f,SLC6A4,19.701,72.1402839335191,84.5364171428564,65.5434
hsa-miR-4506,SLC6A4,72.6917,14.8278209060463,87.0773150263648,65.6884
hsa-miR-548s,SLC6A4,61.8362,63.0286422750866,44.21237665788,66.3638
hsa-miR-548ay-5p,SLC6A4,97.3524,82.5136191339053,81.7431280936033,66.5457
hsa-miR-302c-3p,SLC6A4,13.1232,83.1414414960051,82.5513652843283,66.6102
hsa-miR-4728-3p,SLC6A4,79.5865,35.198883733668,19.7998224453681,66.6616
hsa-miR-548h-5p,SLC6A4,96.8259,82.5136191339053,81.7431280936033,66.9129
hsa-miR-548v,SLC6A4,86.1442,12.4226219897838,46.9051923112517,66.9424
hsa-miR-187-5p,SLC6A4,86.1442,12.4226219897838,46.9051923112517,67.4876
hsa-miR-1299,SLC6A4,61.5956,22.3247612575779,81.7431280936033,67.4906
hsa-miR-4452,SLC6A4,87.6501,18.2952495327075,36.9007252225898,67.5222
hsa-miR-541-3p,SLC6A4,89.8608,13.423929804593,26.4666142552767,67.772
hsa-miR-4713-5p,SLC6A4,58.4789,43.1673607962568,56.9838002073265,67.8157
hsa-miR-365b-5p,SLC6A4,94.9043,9.64454172809069,63.9797493730914,68.0214
hsa-miR-4802-5p,SLC6A4,69.8804,23.9641535132633,43.713908371781,68.0467
hsa-miR-4484,SLC6A4,51.0168,11.6142877257638,43.713908371781,68.0935
hsa-miR-4418,SLC6A4,83.5433,97.9280746775732,58.1300816743431,68.3445
hsa-miR-1231,SLC6A4,59.6619,46.5475346459397,26.0872333283932,68.4031
hsa-miR-3686,SLC6A4,59.4248,38.4397643857693,28.9430852473577,68.5147
hsa-miR-3677-5p,SLC6A4,17.5208,49.4014768409279,90.6947510854973,68.5491
hsa-miR-493-3p,SLC6A4,59.079,27.5763897526676,68.9136310788603,68.666
hsa-miR-136-5p,SLC6A4,79.9539,27.7163722521445,84.5364171428564,68.8138
hsa-miR-6069,SLC6A4,26.1863,11.6615707377869,96.5127566688987,68.8275
hsa-miR-1285-3p,SLC6A4,21.9237,39.615914788035,99.7541591640886,68.9587
hsa-miR-4632-5p,SLC6A4,70.6113,18.4889278753222,57.3184577399367,69.0693
hsa-miR-1271-3p,SLC6A4,44.4068,60.9375326740716,51.3902910984956,69.1023
hsa-miR-5189,SLC6A4,20.6636,39.615914788035,99.7541591640886,69.3891
hsa-miR-4698,SLC6A4,81.639,69.2385243239149,44.21237665788,69.5765
hsa-miR-93-5p,SLC6A4,66.4498,82.6447956080471,47.8612779286571,70.2536
hsa-miR-4259,SLC6A4,92.7734,21.9140844823893,58.2933410974651,70.4043
hsa-miR-4517,SLC6A4,62.5247,48.4428670187941,54.9439828657024,70.4067
hsa-miR-2861,SLC6A4,88.0146,9.70862356944686,30.1450117006743,71.0169
hsa-miR-4690-5p,SLC6A4,55.9182,22.409429216208,63.029111424786,71.0459
hsa-miR-539-5p,SLC6A4,64.4641,68.8847807872819,87.2759252275255,71.0545
hsa-miR-302a-3p,SLC6A4,13.1232,83.1414414960051,82.5513652843283,71.3584
hsa-miR-429,SLC6A4,89.2504,52.5934093135064,52.0777869389048,71.5617
hsa-miR-3156-3p,SLC6A4,22.8737,49.4526788052989,47.6546209295246,71.6591
hsa-miR-107,SLC6A4,49.2126,34.1369173520832,98.5859294977105,71.8406
hsa-miR-339-5p,SLC6A4,38.4542,50.8515744042534,81.7431280936033,71.9244
hsa-miR-1303,SLC6A4,95.3995,41.8492374384798,70.1001202819083,71.9423
hsa-miR-466,SLC6A4,72.7309,37.5826833113196,63.029111424786,72.0279
hsa-miR-4765,SLC6A4,88.4236,43.1839582564968,16.7517662590279,72.0763
hsa-miR-103a-3p,SLC6A4,49.2126,34.1369173520832,98.5859294977105,72.1328
hsa-miR-4700-5p,SLC6A4,79.6155,38.1577702059557,56.8183354627375,72.1524
hsa-miR-4533,SLC6A4,58.574,23.4815492470577,68.9136310788603,72.2453
hsa-miR-32-3p,SLC6A4,95.2954,52.2875141713499,64.7609582489328,72.4802
hsa-miR-4312,SLC6A4,38.4083,38.7238574511289,47.9222261880086,72.7301
hsa-miR-431-5p,SLC6A4,22.805,52.7058507170366,26.8990016588481,72.7843
hsa-miR-325,SLC6A4,46.8394,51.9846705454485,85.9726983827774,72.9713
hsa-miR-3613-5p,SLC6A4,71.0435,48.3870103303894,28.5432000815969,72.9999
hsa-miR-4666a-3p,SLC6A4,96.1693,45.445821103388,63.537122976995,73.0846
hsa-miR-204-3p,SLC6A4,38.404,64.8216326789199,61.1016735895821,73.2694
hsa-miR-4660,SLC6A4,68.6783,39.4173803522937,86.5160738399386,73.3666
hsa-miR-3191-3p,SLC6A4,94.8435,15.1995017818841,73.8733334234715,73.5103
hsa-miR-3922-3p,SLC6A4,55.612,45.8064963837983,16.1124330642272,73.6377
hsa-miR-141-5p,SLC6A4,83.9772,33.3672614438443,89.9118225839883,73.7081
hsa-miR-3614-5p,SLC6A4,54.6922,37.9066474570879,41.3717257047413,73.7906
hsa-miR-4327,SLC6A4,64.1243,37.9746482507919,20.3388135134223,74.1333
hsa-miR-221-3p,SLC6A4,83.4361,51.7498122233208,45.2492715547529,74.3216
hsa-miR-767-5p,SLC6A4,28.4858,45.9333201875459,96.5127566688987,74.3965
hsa-miR-3670,SLC6A4,52.7503,12.3068967210451,11.1816230562159,74.4964
hsa-miR-6499-3p,SLC6A4,16.1767,53.2942512067043,33.5318866512023,74.9873
hsa-miR-323b-5p,SLC6A4,81.8716,43.4878087278631,70.1001202819083,75.0188
hsa-miR-513b,SLC6A4,72.2177,65.6651755543498,51.0007105598274,75.2167
hsa-miR-3690,SLC6A4,38.4714,56.4940990336297,23.9691795823462,75.439
hsa-miR-223-3p,SLC6A4,64.0167,49.313710896252,81.7431280936033,75.6073
hsa-miR-197-3p,SLC6A4,55.246,60.7740829302983,38.0715146370993,75.6302
hsa-miR-922,SLC6A4,56.0606,27.2906934795294,96.5127566688987,76.0541
hsa-miR-448,SLC6A4,76.1525,28.0857915981689,81.7431280936033,76.277
hsa-miR-200c-3p,SLC6A4,90.1668,52.5934093135064,52.0777869389048,76.6928
hsa-miR-449c-3p,SLC6A4,61.3585,38.1081869392936,46.9051923112517,76.8147
hsa-miR-4667-5p,SLC6A4,79.6155,38.1577702059557,56.8183354627375,76.862
hsa-miR-513a-3p,SLC6A4,94.8757,48.8836020035915,70.1001202819083,77.08
hsa-miR-4756-5p,SLC6A4,48.7854,32.1325745952443,43.357565178079,77.3052
hsa-miR-4645-3p,SLC6A4,87.2116,83.3009258176398,48.0143377399944,77.9738
hsa-miR-5006-5p,SLC6A4,68.2358,32.5687090707637,52.8039021588128,78.2571
hsa-miR-135a-3p,SLC6A4,46.6642,26.9410702643372,66.7269892098084,78.282
hsa-miR-615-5p,SLC6A4,64.8562,15.5539346204123,39.256428610528,78.3497
hsa-miR-483-5p,SLC6A4,87.9639,95.007146279311,44.9455147765071,78.4979
hsa-miR-6084,SLC6A4,9.98323,97.1827302148283,12.5878961718901,78.6075
hsa-miR-5193,SLC6A4,22.7533,52.384233295698,43.713908371781,78.6217
hsa-miR-222-3p,SLC6A4,88.3015,51.7498122233208,45.2492715547529,78.6799
hsa-miR-4659b-5p,SLC6A4,87.1451,27.8866143303231,24.5617153305416,78.8854
hsa-miR-520c-3p,SLC6A4,12.6374,83.1414414960051,82.5513652843283,78.9541
hsa-miR-1258,SLC6A4,65.4816,39.2859173144426,50.0549952040822,79.2348
hsa-miR-520b,SLC6A4,13.3463,83.1414414960051,82.5513652843283,79.5806
hsa-miR-5007-3p,SLC6A4,83.7019,52.0839764881447,44.21237665788,79.7
hsa-miR-214-3p,SLC6A4,57.0183,27.2906934795294,96.5127566688987,79.8303
hsa-miR-296-5p,SLC6A4,67.7521,17.4670804130297,75.7514009370253,79.9554
hsa-miR-5681b,SLC6A4,98.7599,70.657169583911,51.1688531947691,80.0811
hsa-miR-5586-3p,SLC6A4,88.5708,35.7491480151126,30.375415286317,80.1012
hsa-miR-508-5p,SLC6A4,30.1403,41.0230897546968,32.6341632911903,80.2125
hsa-miR-4642,SLC6A4,75.5761,57.1467594988512,68.8636831730165,80.2768
hsa-miR-3622a-3p,SLC6A4,50.6564,48.3071442501302,71.6485316168931,80.4504
hsa-miR-329,SLC6A4,63.993,55.1878641973033,40.436721910407,80.6553
hsa-miR-6510-5p,SLC6A4,55.9182,33.405374417172,49.1329476733662,80.8191
hsa-let-7a-3p,SLC6A4,95.9669,71.9335088548961,52.0777869389048,80.8522
hsa-miR-4701-5p,SLC6A4,62.0545,63.0286422750866,44.21237665788,81.0262
hsa-miR-3978,SLC6A4,91.6956,42.6684378885552,57.3184577399367,81.0605
hsa-miR-1183,SLC6A4,77.1516,47.8810162695384,48.8468334668559,81.1186
hsa-miR-5089-5p,SLC6A4,23.2081,73.1422810502235,50.7640060557077,81.2562
hsa-miR-484,SLC6A4,37.2265,87.4617844058845,76.0312929865395,81.2767
hsa-miR-205-5p,SLC6A4,72.4766,43.6490821364393,66.3277472628088,81.3033
hsa-miR-550a-5p,SLC6A4,44.4029,60.9375326740716,51.3902910984956,81.3166
hsa-miR-5009-5p,SLC6A4,47.293,32.9097663545394,41.0818046933179,81.4004
hsa-miR-548q,SLC6A4,93.365,50.7783225242019,30.375415286317,81.6052
hsa-miR-3619-5p,SLC6A4,57.0183,27.2906934795294,96.5127566688987,81.6279
hsa-miR-378b,SLC6A4,63.2811,54.9609212295225,28.4315163015919,81.6962
hsa-miR-642a-3p,SLC6A4,60.5756,45.7563244997876,34.0808147927713,81.7129
hsa-miR-548t-5p,SLC6A4,97.2688,29.6010475530015,59.2143647289286,81.7514
hsa-miR-4286,SLC6A4,26.154,49.89806851413,21.3200765509087,81.8865
hsa-miR-4645-5p,SLC6A4,30.4657,80.902751584736,77.2646846515008,81.9298
hsa-miR-642b-3p,SLC6A4,60.5756,45.7563244997876,34.0808147927713,81.9362
hsa-miR-376a-3p,SLC6A4,64.3911,24.6710829490411,49.637953162385,81.9625
hsa-miR-3194-5p,SLC6A4,41.6846,57.5280906012215,40.2050056334149,82.1658
hsa-miR-3657,SLC6A4,22.0729,68.2054621521368,73.6416434003064,82.2334
hsa-miR-1301,SLC6A4,46.9933,41.5568417705176,79.8820861868509,82.3835
hsa-miR-517-5p,SLC6A4,33.1262,37.9351102038831,46.6469596690022,82.4591
hsa-miR-5088,SLC6A4,19.726,42.4140080395836,80.9514964484479,82.4703
hsa-miR-4714-3p,SLC6A4,25.4499,85.4909696030256,54.0414813091786,82.5468
hsa-miR-376b-3p,SLC6A4,64.2908,24.6710829490411,49.637953162385,82.6561
hsa-miR-4267,SLC6A4,45.0496,48.5157858653457,69.4889443165519,82.7116
hsa-miR-3170,SLC6A4,88.4011,33.0757254670098,14.2734049914038,82.7897
hsa-miR-3663-5p,SLC6A4,57.7439,91.5241812526304,57.2933065736826,82.8211
hsa-miR-324-5p,SLC6A4,31.7495,55.4679531156988,67.6840855995527,82.9362
hsa-miR-940,SLC6A4,60.8465,33.5504918285197,57.0643338216108,82.9657
hsa-miR-378a-5p,SLC6A4,51.9803,86.4729150050489,76.0312929865395,82.9796
hsa-miR-3622b-3p,SLC6A4,53.4407,48.3071442501302,71.6485316168931,83.1713
hsa-miR-3150b-5p,SLC6A4,81.4188,69.6413322145473,47.6546209295246,83.2011
hsa-miR-4478,SLC6A4,70.307,89.9134298779378,67.3111762410217,83.2085
hsa-miR-1273g-3p,SLC6A4,21.5152,57.839809957144,22.7597970421651,83.2944
hsa-miR-5692a,SLC6A4,95.554,93.9406568380994,91.076928044955,83.5243
hsa-miR-378f,SLC6A4,62.7636,54.9609212295225,28.4315163015919,83.5684
hsa-miR-4316,SLC6A4,64.7158,50.9320136119311,46.9051923112517,83.7771
hsa-miR-378i,SLC6A4,62.1482,54.9609212295225,28.4315163015919,83.7853
hsa-miR-4667-3p,SLC6A4,26.7471,46.1232654569754,31.7221709762105,83.8855
hsa-miR-4772-3p,SLC6A4,57.0605,91.7462448923891,35.0146240379777,84.1582
hsa-miR-4298,SLC6A4,63.4515,37.126357711747,43.3148108208298,84.1934
hsa-miR-323a-5p,SLC6A4,76.1947,58.0182152285531,75.2201022402784,84.2801
hsa-miR-1208,SLC6A4,72.2444,83.1779899863797,30.7665710546044,84.2872
hsa-miR-876-3p,SLC6A4,76.1947,58.0182152285531,84.1350092551304,84.3794
hsa-miR-4731-3p,SLC6A4,74.2247,48.1686178040948,34.820161941481,84.4515
hsa-miR-6503-3p,SLC6A4,49.4036,53.3096404523865,18.2062545279647,84.4628
hsa-miR-378a-3p,SLC6A4,62.1482,54.9609212295225,28.4315163015919,84.822
hsa-miR-4646-5p,SLC6A4,35.6615,64.8216326789199,61.1016735895821,84.8637
hsa-miR-4456,SLC6A4,93.491,51.3120667950575,39.320789867388,84.8659
hsa-miR-532-3p,SLC6A4,22.5952,99.4866559672555,38.9969751653236,84.8804
hsa-miR-188-3p,SLC6A4,22.8737,49.4526788052989,47.6546209295246,84.8988
hsa-miR-873-5p,SLC6A4,89.623,63.2284856099323,70.1001202819083,84.9694
hsa-miR-2116-3p,SLC6A4,22.8276,99.4866559672555,37.5158261350809,85.2026
hsa-miR-4459,SLC6A4,54.206,24.9888201428574,81.7431280936033,85.2405
hsa-miR-6720-3p,SLC6A4,28.8855,90.8381477327312,1.13289201525295,85.2952
hsa-miR-450a-3p,SLC6A4,85.3734,24.3084172125963,21.4634749539147,85.3007
hsa-miR-378c,SLC6A4,63.2007,54.9609212295225,28.4315163015919,85.3415
hsa-miR-3154,SLC6A4,71.2409,62.5330187225238,70.1001202819083,85.4093
hsa-miR-4433-3p,SLC6A4,69.5732,24.9888201428574,81.7431280936033,85.4452
hsa-miR-4481,SLC6A4,88.8451,51.421479917228,53.0957265726928,85.4737
hsa-miR-379-5p,SLC6A4,95.3851,81.8347884315625,86.5160738399386,85.534
hsa-miR-4650-3p,SLC6A4,95.3851,81.8347884315625,87.8709682161982,85.6386
hsa-miR-562,SLC6A4,98.4294,89.3822569355001,28.8369278979335,85.688
hsa-miR-4763-3p,SLC6A4,73.4299,39.3113595248433,37.0810233794267,85.8036
hsa-miR-4789-5p,SLC6A4,95.7824,71.9335088548961,52.0777869389048,85.8911
hsa-miR-4715-5p,SLC6A4,92.7734,41.4191672706449,58.2933410974651,85.9446
hsa-miR-1914-5p,SLC6A4,36.5096,55.3526460750763,43.713908371781,86.0346
hsa-miR-4763-5p,SLC6A4,30.3953,63.368870847595,24.612398343541,86.0368
hsa-miR-4768-3p,SLC6A4,72.6059,30.6037417165662,89.9118225839883,86.0456
hsa-miR-4685-5p,SLC6A4,59.6272,31.8293592110173,57.3184577399367,86.0789
hsa-miR-1285-5p,SLC6A4,65.1833,43.841474814845,44.21237665788,86.0887
hsa-miR-4448,SLC6A4,44.7081,45.1201375753643,53.2403195248267,86.1891
hsa-miR-512-3p,SLC6A4,19.701,92.3409033138692,75.0328336923763,86.2096
hsa-miR-4695-5p,SLC6A4,67.852,40.3208537677784,42.6779586126795,86.2114
hsa-miR-4743-3p,SLC6A4,82.6337,80.2052322815722,41.1102769686859,86.4777
hsa-miR-1286,SLC6A4,89.8645,67.7402918024036,43.9149733057651,86.5498
hsa-miR-1260b,SLC6A4,23.316,53.2717056132564,38.3403406985382,86.5627
hsa-miR-4739,SLC6A4,53.6173,32.1325745952443,43.357565178079,86.6981
hsa-miR-4766-5p,SLC6A4,67.1618,27.963343699711,81.7431280936033,86.7992
hsa-miR-4451,SLC6A4,95.9112,81.8347884315625,86.5160738399386,86.8493
hsa-miR-5590-3p,SLC6A4,68.8992,70.5240413785604,81.7431280936033,87.0106
hsa-miR-487a,SLC6A4,65.9117,78.1207523706951,58.7564192247849,87.0358
hsa-miR-24-3p,SLC6A4,72.6461,71.4190727820705,61.8029920699003,87.1804
hsa-miR-4729,SLC6A4,93.2054,66.2448939381242,71.1409269990025,87.2063
hsa-miR-181a-5p,SLC6A4,66.3042,71.8016663137544,60.7344744384208,87.3249
hsa-miR-3929,SLC6A4,57.8581,89.9134298779378,67.3111762410217,87.6738
hsa-miR-1207-5p,SLC6A4,71.9535,39.3113595248433,37.0810233794267,87.9218
hsa-miR-5008-5p,SLC6A4,60.8449,55.3190096915846,44.21237665788,87.9629
hsa-miR-587,SLC6A4,78.1541,61.713183185309,81.7431280936033,88.0566
hsa-miR-4496,SLC6A4,70.2646,57.6017219845637,81.7431280936033,88.0828
hsa-miR-4536-5p,SLC6A4,98.545,62.8178475595692,81.4944649712908,88.212
hsa-miR-122-5p,SLC6A4,84.1195,84.8671204080295,51.6046535958488,88.4434
hsa-miR-5196-3p,SLC6A4,72.9342,62.6975837412736,61.1016735895821,88.6056
hsa-miR-4651,SLC6A4,88.2601,53.1069314804485,24.3766127233659,88.6468
hsa-miR-588,SLC6A4,62.6338,63.0286422750866,44.21237665788,89.3972
hsa-miR-924,SLC6A4,50.1665,86.1513285635708,70.1001202819083,89.7512
hsa-miR-142-5p,SLC6A4,68.8992,70.5240413785604,81.7431280936033,89.793
hsa-miR-1185-2-3p,SLC6A4,95.7824,71.9335088548961,26.2375758686374,90.0025
hsa-miR-647,SLC6A4,90.2662,73.8022527625129,43.713908371781,90.0297
hsa-miR-4740-5p,SLC6A4,52.6024,53.5398285605502,90.3985685363373,90.1827
hsa-miR-573,SLC6A4,88.3495,84.9309776453974,56.4345701467471,90.2147
hsa-miR-1294,SLC6A4,60.4708,54.2252424832403,46.9051923112517,90.2873
hsa-miR-608,SLC6A4,89.2007,53.1069314804485,24.3766127233659,90.4163
hsa-miR-2964a-3p,SLC6A4,53.0835,42.5855512719014,49.1329476733662,90.4819
hsa-miR-3616-5p,SLC6A4,91.1846,84.9309776453974,56.4345701467471,90.4878
hsa-miR-515-5p,SLC6A4,37.5946,72.7225504108162,49.9876803916861,90.4917
hsa-miR-3944-5p,SLC6A4,48.4655,60.5905737268788,87.822792443676,90.8191
hsa-miR-1269b,SLC6A4,50.2337,46.1053823325264,62.7005053992964,90.8743
hsa-miR-3192,SLC6A4,33.0697,64.8216326789199,61.1016735895821,90.9485
hsa-miR-3146,SLC6A4,82.7574,66.8173630345517,96.5127566688987,90.9811
hsa-miR-411-5p,SLC6A4,52.8009,64.0710448747926,69.4783115166219,91.007
hsa-miR-4480,SLC6A4,59.5049,65.1555955746508,81.7431280936033,91.0353
hsa-miR-3155b,SLC6A4,52.8584,87.4617844058845,76.0312929865395,91.2879
hsa-miR-548m,SLC6A4,92.9732,51.8741111684411,58.7564192247849,91.4219
hsa-miR-1269a,SLC6A4,50.2337,46.1053823325264,62.7005053992964,91.6802
hsa-miR-548n,SLC6A4,97.0443,88.9672971946032,65.1079156994866,91.7943
hsa-miR-4271,SLC6A4,86.0385,79.1146095290643,70.1001202819083,92.1638
hsa-miR-3936,SLC6A4,93.576,36.7431368378887,52.8039021588128,92.1895
hsa-miR-4756-3p,SLC6A4,94.0345,78.1319825701109,65.8202739140531,92.3022
hsa-miR-4732-5p,SLC6A4,77.7096,59.6074588351232,81.4944649712908,92.3077
hsa-miR-1200,SLC6A4,51.9803,86.4729150050489,76.0312929865395,92.3761
hsa-miR-125a-3p,SLC6A4,30.6898,77.219757344047,41.8034173818975,92.3883
hsa-miR-6509-5p,SLC6A4,92.3859,80.1705967975808,72.4258286725133,92.5602
hsa-miR-1976,SLC6A4,44.4671,98.9244179697441,81.0255453674663,92.568
