,adipocyte_1,arachnoid_mater_1,artery_1,colon_1,small_intestine_1,dura_mater_1,brain_1,bladder_1,skin_1,myocardium_1,bone_1,liver_1,lung_1,stomach_1,spleen_1,muscle_1,gallbladder_1,fascia_1,epididymis_1,nerve_nervus_intercostalis_1,kidney_1,thyroid_1,testis_1,tunica_albuginea_1,myocardium_2,lung_2,liver_2,kidney_2,colon_2,muscle_2,small_intestine_duodenum_2,pancreas_2,small_intestine_jejunum_2,kidney_glandula_suprarenalis_2,brain_thalamus_2,bone_marrow_2,spinal_cord_2,pleura_2,brain_pituitary_gland_2,kidney_cortex_renalis_2,stomach_2,nerve_not_specified_2,esophagus_2,prostate_2,adipocyte_2,skin_2,spleen_2,brain_white_matter_2,brain_nucleus_caudatus_2,kidney_medulla_renalis_2,thyroid_2,brain_gray_matter_2,lymph_node_2,brain_cerebral_cortex_temporal_2,brain_cerebral_cortex_frontal_2,dura_mater_2,artery_2,brain_cerebral_cortex_occipital_2,vein_2,brain_cerebellum_2,testis_2
hsa-miR-297,0.28050923064281,-0.594020403894093,-1.34663680000812,-1.41378082838533,-0.746870427246845,-1.21075029114041,-2.06285742136715,-1.00446785484348,-0.615036836030369,-2.11542161854934,0.936947198601375,-1.82265651921506,-1.16813242036919,-1.2978290723624,-2.02014614242774,0.812153687847496,-1.29472137659355,-0.647249757469602,-1.21314116398553,-1.91658464320496,-1.5828011039795,0.3272261115364,-1.74932177603747,-0.220081062392485,0.571879654485796,1.35444679058574,2.01739709333608,2.58663537018908,2.12692310751189,-1.89465213662168,1.66976042086685,1.77557081628187,1.90982704284677,1.84324689284654,-2.31157687297924,0.025115138217753,-0.197184233792719,0.648482107895647,-1.30519203991825,1.90920208098054,2.03927690014634,1.45258132939579,0.488835202254706,-0.014592387786887,-0.094022822006146,-1.67372810016783,2.58016479011839,-1.75967684805021,-2.0776143070562,2.48960404906499,0.996147558042671,-1.86299626669087,2.54160340268706,-2.03934766927653,-2.7756021982167,0.79315206993708,0.479825338835187,-2.71656366390817,0.545739663522132,-0.959943450989972,-0.76590459563691
hsa-miR-4640-5p,0.969168358375989,2.45116113973393,2.11145849182824,2.25273936536576,2.34449388752473,1.92921993548155,2.36485026828842,2.49803323951549,1.32651095668934,2.49410357877333,0.367946128578186,1.37911499247888,2.63550533758672,2.75794073609919,1.16548907509088,0.739453812864122,2.49717129733046,1.71145015100655,2.79834663684725,1.82136363597539,3.34493898416781,1.30608470023106,2.75857405286522,2.29802886528199,2.41363078861056,2.48830157875222,2.15239141130907,2.52308088085127,2.7008605813897,2.33845822016639,2.32250254832404,2.48153126223607,2.61343744432464,2.18056403159764,2.78056442847194,2.54273769535015,2.35792250571646,2.73786817709655,2.67514856060049,2.55150229461397,2.24715224819021,2.41764167476081,2.38777814311987,2.65599148490121,2.75924028912477,2.21320524186269,2.13292523569284,2.87618530943449,2.56752409876155,2.40392754337055,2.6665263154674,2.7792798485451,2.14139805657907,2.71302173220579,2.71407370197811,2.56752311474718,2.38145950525697,2.90961901345353,2.22284291185083,2.57333269956732,2.67373775852358
hsa-miR-6090,6.86148531871161,7.57606166798242,8.26199926136512,8.54215997275925,8.38241274165705,7.79900696350867,7.91642526718077,8.56731177579167,7.43985475599112,8.40584396587465,7.13880837256508,8.53709679537558,8.49326091965653,8.96473970351539,7.5056142916232,7.3825208408853,9.14401951661638,7.76888218109017,8.37563048251926,8.17519791229603,8.96966392578103,8.20954375799146,8.25832618155826,8.53344218690385,8.7362716719866,8.93861047124525,8.70951100892591,8.41454216953198,8.81810648043792,8.34079158852262,8.26654980469946,8.9415143972406,8.43779129910899,8.52957149177398,8.48317666241979,8.59386925574621,8.30687008655252,8.95837162864264,8.55325321246896,8.45196945766904,8.37012739858524,8.84296971312878,8.82905522539186,8.20510815345172,8.68477466827347,9.00068303383927,8.48995418960676,8.32484438225053,8.2471273835197,8.34120964250823,8.51853642449537,8.31982334365276,8.18530391188286,8.26997711155217,8.18139924596945,8.41481433126197,8.88394785869815,8.28012627419062,8.84183549015811,7.83311160767542,8.22694350395617
hsa-miR-618,0.823751506980641,-1.32731577878725,-1.03740593063405,-0.897783720464011,-1.17092850163522,-0.516012671260293,-1.26454776557586,-0.766350278221715,0.261196802192807,-0.404190221904182,0.873437690801686,0.874287802684557,-1.19125755001591,-0.662672229500985,1.56827451840951,1.03383117812803,-0.559270073049275,-0.329748844531526,-1.16207687474751,-0.494454787935355,-1.26586085969375,0.442811031076894,-1.10233676005,0.15690335018926,-1.36561632897484,-1.49234029808082,-1.45054496944665,-1.56354115851712,-1.69951502578445,-0.8608310760048,-1.51195695385347,-1.588282106441,-1.58437929230781,-1.51154623604335,-1.00910068580715,-1.23571508537915,-1.44269094784814,-1.59610951891664,-0.963060340349979,-1.78318521590735,-1.06239270478862,-1.89063487122371,-1.45705050013187,-1.72894638719264,-1.84828028996113,-1.20341065567781,-1.28817004214777,-1.47788561842945,-1.35845105589206,-1.31708570641202,-1.65525540106237,-1.37527788533487,-1.56452733281115,-1.25085484734973,-0.981621914971487,-1.89129955436977,-1.38379289822956,-1.66829403444669,-1.2443172548411,-1.51380545900931,-1.68110483158111
hsa-miR-488-3p,1.05318392194739,1.17499359529148,-0.274699401375291,-0.200167607910018,-0.281606926541275,1.31229918270739,4.92685364907129,-0.213699767656622,0.9222991767131,0.176442120986174,1.34502445750475,0.365295524379688,-0.223932165883518,-0.433770893293365,1.16504918519881,1.3749385627164,-0.193079214014357,0.018966365154573,1.99515409678307,-0.438946211515718,-0.974063463797733,0.838648797848541,-0.500391544628632,1.26491270521303,-1.31033967492055,-1.59282244344416,-1.26308884090022,-1.51841050080595,-1.17617260275949,-0.895339402594403,-1.37155538352386,-1.41665724820344,-1.56686072801564,-0.775053713364327,2.4381906100124,-1.2828040834154,2.35745074712996,-1.33545983967497,2.00808134041918,-1.86848196977083,-1.10768871864552,-0.830420830767861,-0.909330653879349,-0.944799272281902,-0.782655467287454,-0.647491026506811,-1.06550980414182,2.02587132726205,2.72966514477217,-1.96237490689497,-1.13608096009259,2.92649461245334,-1.00219837610611,2.71221074449874,2.74235124765477,2.58625876801226,-1.3731151866329,2.68218889766326,-2.1935519941656,2.42635321157255,-1.3197104067731
hsa-miR-744-3p,0.534494091030745,-0.224092650411553,-1.05003385240606,-0.527664627400428,-1.06109281187085,-1.12210557835029,2.38572662901248,-1.13442105211187,-0.417132766806227,0.256675245148891,0.566384721724216,0.783871867618433,-1.12696494000465,-1.11520350992449,1.28236506424795,0.345872655761125,-1.30922656557179,-0.723036401420309,-0.787459614063282,-0.208492613436286,-1.38096581762246,0.454443104095778,-1.00829964637134,-0.533853004147579,-0.188862079416948,-1.10532264421263,-0.662640664350095,-1.16556001718872,-0.543308889844669,0.980653232366653,-1.0710566429533,-0.924244435581077,-0.884451527840778,-0.583821342728151,1.24341448738739,-0.05432355264184,1.26035403713865,-0.828159789578068,0.104541615136008,-0.701537099352729,-0.491447160878653,-0.733607880834092,-0.090298017824649,-0.06024686908133,-0.270024651092084,-0.243115277026983,-0.537955135311115,1.57244044450457,2.17017226165401,-0.953969511722765,-0.185905392022852,1.55965673755919,-0.886389272507331,1.04883931408016,1.07463177160251,-0.034194059189623,-0.259774730386134,0.978646411987783,-0.266795278254384,1.47294545869104,-0.625744692106214
hsa-miR-612,0.520956742131155,-0.184095238054102,-0.701942926836303,-0.942506245282933,-0.904021957706654,-0.673071396945551,-1.18330632223958,-0.738932359884223,0.188954153554856,-0.443834243707909,1.23187315170611,0.51223844496695,-0.105445668800869,-0.981562996767745,0.9331555421462,0.866465435116286,-0.674528162296754,-0.135696118893868,-1.11179539081297,-0.585436921147482,-0.688543380018704,0.494464771438436,-0.83760134786523,-0.229037188462764,-1.26667064236228,-1.05450134626146,-1.5766766022816,-1.29482141047307,-0.425037070859536,-0.015968524991967,-1.31339069083661,-1.16020198289259,-0.370823533212101,-1.00571370229656,-0.694635437417701,-0.877664722119331,-1.21339883624607,-0.052149141521246,-1.21897788592279,-1.30957475706138,-1.14118630577516,-0.695334941109505,-1.13483960498714,-0.75453715690595,-0.562464273359297,-0.946001172288994,-1.59563075542491,-0.755243663022106,-1.43389569152488,-1.46150647933259,-0.102934448926942,-1.18533417559655,-1.47386368715152,-1.53145011077795,-1.76188055154428,-0.796384157556283,-0.357611052043446,-1.37076164281488,0.162918040374507,-1.14919797362709,-0.528564653231307
hsa-miR-613,1.62032105700834,0.270331454044406,0.522389509012852,0.274764399278098,-0.134387926897714,0.583727808552116,0.05471842538778,0.311805573339565,1.32561272173708,0.641588475363182,1.49202760080072,1.63989335066246,0.093241027599885,0.496392598831804,2.00902965289286,1.60129911382696,0.691140001750471,0.791299506428442,0.946689244393356,0.51173583827203,0.05036582697073,1.34348862220768,1.22681902838364,1.05862463828525,-0.269519902299394,0.090434274313951,0.212527044037941,-0.162646931919329,-0.144655805358858,-0.073323816672588,-0.112265755528956,-0.017808299457902,-0.034652608093299,0.103121468026343,0.005183685573688,0.15815405882834,-0.288564062307979,0.055536564421896,0.413671051595476,0.014232179093271,0.008388280158624,-0.051798892879741,0.121457463857868,-0.1019870831392,-0.152121472332932,0.374240435128812,0.273536870015479,-0.271777448595171,-0.170221541351207,0.095171961029575,-0.269210777374785,-0.219496501572888,0.224183673955529,0.107395593631521,-0.184025523023968,-0.139110159464684,-0.060787516556586,-0.07822866496949,0.361044564723335,-0.73035674372781,0.011700591206058
hsa-miR-610,1.03944443396608,2.99918558820904,2.48767690117299,2.39893519434275,3.03195842721714,2.12338933110113,2.92183507651098,2.71179823768064,1.49769791611258,2.78530098338256,1.12933991086944,1.87165326068929,2.96374002378095,3.04982022218601,0.914503681386138,0.949785979747946,2.61782964701834,1.44164101432102,2.52352014677589,2.33586772665333,3.34326451050925,1.46474510078997,2.33894374613736,2.37438111305168,3.38431751725287,3.48245242290907,2.95663976661701,3.32916373173567,3.81939355755578,3.33190619611158,2.90969269989684,3.35134581541614,3.3188423449586,3.04713283362217,3.45183960429499,3.12291574798061,3.38110393049062,3.48643696410429,3.13838056911739,3.31510566415068,3.27537687716285,3.22732608502579,3.43281719011611,3.33118423814492,3.17892152709498,2.83501814876593,3.44294813373928,3.64393851486131,3.57731264176506,3.43801313678212,3.44525718713014,3.55430469745509,3.31060181979592,3.64863938142925,3.5100387963749,3.49258821899458,3.45410380814943,3.77505292424193,3.29153014323974,3.85351686712018,3.330319277
hsa-miR-450b-5p,1.31719178652266,-0.929565554573406,-0.155994670609301,-0.879134054891971,-0.700619777606037,0.068901262335307,-0.709223006228888,-0.215342031029224,0.76406566396221,-0.53309571069037,1.38759610541826,-0.282975300015239,-0.614014757200247,-0.253649998350054,0.555087049924018,1.52099040883111,-0.360558272844306,0.320086890864813,0.816619063809484,-0.493343804491412,-0.990379443318206,1.2665483073808,0.058802126328211,0.199575277633425,-1.20250753563307,-1.31373190791157,-0.948551802169081,-1.62899960729996,-1.49256118702784,-0.485187891075712,-1.79596748983996,-1.67755306648939,-1.54933321795092,-0.995290351184578,-1.55464524407769,-1.19162375895983,-0.884547054889162,-0.973499074856219,-0.588418463670159,-1.99145509192361,-1.4891290729917,-1.65375695156296,-1.1908166921755,-1.84169529802782,-0.880361161902341,-0.950252037396762,-1.76070034138773,-1.54736389842237,-1.24330668874007,-2.20385764603093,-2.11805883736992,-1.09592353496645,-2.30723970419617,-1.10482462014988,-0.97291092268847,-2.08500882438181,-1.80999855459877,-1.25223327675996,-1.76601552746338,-1.21788441898132,-1.35849080085438
hsa-miR-617,0.396547093846028,2.13012951663749,1.19607643959863,2.28800412817258,1.41316890067333,1.27385307577557,0.899703910968562,0.944069542782932,0.373506807088855,1.27178028658383,1.23162629721179,0.691932036795285,0.766409107751034,1.60356601844798,0.492571320923745,0.726024232180875,1.22613781967864,1.40360445771811,1.15120355728425,1.47967937823263,1.33552730650441,0.542766900266061,1.05274548381449,0.75008122256582,1.5479459249092,1.52153135960612,1.56910836069792,1.50066723926523,1.64588339166507,1.11112304730112,1.38065515074578,1.40045915979134,1.51380785975939,2.0899002108241,1.01625679924159,2.98595022151846,1.56570484665416,1.90293360908566,1.51403511792705,1.46797420529846,3.40952327453977,1.83702373654943,1.46826751640735,1.1902669930542,1.55211208149897,2.32159045715,1.37639110060477,1.45041431206879,1.03541165296539,1.42150149702107,1.62837815585631,1.50089792426929,1.54553984125362,0.59600826517175,1.1884841218327,1.5523468858694,1.76620427917345,1.41943490332605,2.29734195720059,1.21944083527753,1.40187218390981
hsa-miR-614,0.470936062354309,-0.062891930904186,-0.241571525620333,0.862083699958572,1.15174687880308,-0.07854002633803,0.195579619852986,0.317326855121441,0.092781374738468,0.938384280190024,0.932310623704791,-0.023129625000013,0.595947385063301,1.27485291198168,0.44132329162574,1.43408022280012,0.629300059151785,-0.572126237245634,0.774687057387206,-0.129642075595152,0.330615780354877,0.401860249165946,0.393115591531517,0.447336450671954,1.20547125299301,1.18259441571892,1.24180485155797,0.443272439297449,1.14805570765848,-0.191827433481616,0.215911477883396,0.969175073174693,0.716620236245509,0.987910775352605,0.389829484152173,0.162477278169723,0.110728065171942,1.06787966748566,0.166450642950958,0.608803523060095,0.924261822850342,0.302629497494231,0.795898455779576,-0.021148403784784,0.474169111508936,0.486202033590436,0.453645930266102,0.74612663242724,0.042743720530861,0.60267772162681,0.689141466559063,0.399752281503244,0.562304522051263,0.006464878113622,-0.045416581709634,0.011041726845471,0.29878860208049,0.390065675926876,0.677102938580396,0.380583723732842,0.292809046141219
hsa-miR-6508-5p,2.08907173258025,0.60515900261284,1.18697297043113,1.16505428668565,0.990913391694438,1.38683238027321,1.16983679392212,1.18880058611653,2.00900654614255,1.43228029735855,2.1321151214986,1.53924825619442,1.32883546941263,2.19443083508204,0.729266830596144,2.38189299523626,1.40028394200197,1.28065138468418,1.72527021263565,1.16474471858661,1.0811889788783,2.15135289882152,1.80378536257712,1.47650672093782,1.02947131884913,0.906764741086412,0.901981837449482,0.631070938646591,0.806212192936203,1.17343626589009,0.652110876233612,1.07393523041773,0.832718931131687,1.04449597827473,0.458372430889822,0.717850311509832,0.995638317267449,0.955525163333659,0.753042574490878,0.619402445026286,1.91995834018828,1.10155431058126,1.09877758550794,0.786709972121644,1.16368542592701,0.902280098386817,0.138550246145374,0.878661301301348,1.17589416388121,0.700089259738675,1.03275941552108,0.975253877526659,0.63262327402458,0.823360906470985,1.22891183217567,0.288084649364778,1.09661994600426,1.13043922433727,1.00505357149398,1.14765023657008,1.14358339263433
hsa-miR-5580-3p,1.26604004016852,1.79119204327725,0.773549436759234,0.845444094094202,0.965058200932355,1.3321788267527,2.27639363968926,1.15352932712143,1.4082696147048,1.87727451555882,1.56179775293495,0.870497713392946,1.85506731222714,0.99194847714402,0.668551966765136,1.53357035077764,0.566988768383216,0.712909666156975,1.36668012184164,1.15275214428736,0.665328567173338,1.17845623136704,1.0088841279836,0.888860509582023,1.13699972480682,0.774326394156094,0.225322506595648,0.574445230348012,0.747138393302646,2.13438116225043,0.827721950271358,1.27810865020583,0.603570135993776,0.38114373364349,2.07622329284821,0.472581872632831,1.60828207765535,0.888070751973387,0.643099067077577,1.04609517665305,0.818187212539982,0.248016117675129,1.21388492495861,1.45141495344989,1.6191661194571,0.428150824341639,1.0445624187826,2.07929832134842,2.28307300692115,0.829911177120741,1.51185897252466,1.8699869205975,0.96030437646078,2.1922208271999,2.14081033690533,1.42208557342727,0.634387009717042,2.25835767053448,0.588997012955228,2.45970050792526,1.18071995231688
hsa-miR-100-5p,2.88827003246957,5.50563341611556,3.94507209884846,4.79366798886178,4.04702204084261,4.23637405166871,4.97928527158377,4.54509751424006,4.76510435778129,3.24410429930611,4.09162015145583,1.56330457900358,3.62446949127789,2.82872395232837,1.09261375272018,3.49903345121799,3.07964186113415,3.57150301800341,4.76719528517726,5.50113040848797,1.41797183349838,5.37732691506049,3.8140677810089,3.56066066764362,2.79450290900533,3.52724790283048,1.50037132568524,3.58724351688912,3.7489114853303,4.04805307029045,3.00450654819766,2.75669109462438,3.62214762376732,2.84224024043858,5.40944075542941,1.40309171799901,5.72241585825748,3.72126492296874,3.9777503007439,3.74163738568858,1.5975135415748,4.19746314676871,4.97243293971358,4.89927354282837,3.23934710218025,3.56354855491849,2.21850589070804,5.86901794860093,5.23198804158079,3.47125112600999,4.81569920890635,4.93441270999065,2.13550466626159,5.40721269359426,5.05160203398153,5.20661310393507,4.69881459600522,5.10032526735293,4.12478041679175,4.95453586314638,3.78414197806614
hsa-miR-4526,-2.49729692520065,0.66397669627476,-0.012289594220556,0.432956145970729,0.498307048556939,-0.56173524722432,-0.141213813278904,-0.219541474874185,-2.67799498526084,0.168721450222439,-1.65939541831255,1.30669762298943,0.318252536925325,1.38139197736888,-0.390350923743286,-3.3780085518772,-0.269196590903301,-0.547522894148246,0.384959946249029,-0.081539367324726,0.948086768674777,-2.6543961461289,0.039415360623788,-1.47888616300203,1.22799002655335,1.2414150393579,1.19669301755038,1.80006341556888,1.44960277742919,-0.007473444905416,1.69772004667075,1.43653961676065,1.39917510910256,1.34357214265727,0.905971560951783,0.979215753983194,0.469256463558201,1.22529764953228,0.925431422920206,1.7164587005285,0.842032696250559,0.960490543304838,0.559493470399619,0.747623530615636,1.07152417772002,0.586519331423116,1.33408182601702,0.936242869644423,0.517855228646847,1.69126794486366,1.2699243361928,0.695949380094164,1.05917901641409,0.395450279638273,0.56649906515831,0.802215686012853,0.922840520862241,0.686922745940198,0.945879429721626,0.621873265518425,0.972326664727843
hsa-miR-4522,0.637403044092274,2.96917828326128,1.20426465662278,1.88855104980228,1.64976033398005,2.16591865157745,-0.368014482330314,1.02461748882185,-0.215600465966226,1.90266076407115,-0.462605909863937,0.626270015135435,2.9729600053469,1.76996791282472,-0.256313804532945,-1.03465708160942,0.957109487831267,2.21995492059749,0.728895077657677,2.13343913931092,1.85944929917235,-0.167899573807901,1.97265165888215,-1.15539721876008,3.12518856628687,2.33033706076323,1.82875011776442,2.18051806235284,1.82079856361703,1.61668519871183,1.65705337733741,1.8030390611368,2.09377416213235,1.69784848126848,1.97429115806434,3.04748966551652,2.82891058900246,2.92778329418409,2.04185563271143,1.99580751286532,1.4710911437779,3.0751354877066,3.11434747868462,3.90518502015809,2.43733789781159,2.81356972899525,1.13736928941664,2.92282815477629,2.02485906755338,2.35153661701184,2.68285232412487,2.34121821898284,1.32841487004267,2.1842382263285,2.38647497025435,2.78015041808621,3.45108452307808,1.87962254878885,3.03211046239884,1.61353858375985,3.48501231959592
hsa-miR-520g-3p,1.65424571819725,-0.460889006117394,0.542635560862137,0.03491101509497,-0.368843426608421,0.605717162034433,-0.035439252319547,0.331513986565208,1.05640408733408,0.580631175141842,1.56310893047334,1.29092483742114,0.084234340678278,0.255765516897824,1.78563106269212,1.73996519277692,0.297589522282484,0.716236974764205,-0.369170948169384,0.320787145904751,-0.175992811840407,1.22070725000831,0.175614820624027,0.883691395477225,-1.32297255682708,-0.986082725791973,-0.856150855018146,-1.00792598698606,-1.23245381801906,-0.43903598375459,-1.03979373537781,-0.823894984719842,-1.0498821882386,-0.551027729844415,-0.221379200453242,-0.292128846778268,-0.790994545450052,-0.915417914459147,-0.420616605339197,-0.922537516981791,-0.843573192684063,-0.716864083676743,-0.633284786111163,-0.810804511478255,-1.00884135600317,-0.349934764523875,-0.54158151992474,-0.833184637215979,-0.858612065270955,-0.753535050335695,-0.889641705397503,-0.726593791424472,-0.534629056715108,-0.364894906620426,-0.788847500103309,-1.06318414279988,-0.681078502661775,-0.584799255910763,-0.494270867297064,-0.809755020779155,-0.589103680912946
hsa-miR-4709-3p,0.471992890548348,0.613621689070936,0.312974117976763,-0.719410801760809,-0.680647949465114,-0.063692219447496,-0.216504047461929,-0.18114237706288,0.026613677539788,-0.792050494719964,0.828708284111129,-0.508865655078132,0.867814834488964,-0.778248565143765,0.451029290281092,0.544756534710027,-0.767246674043171,0.169025729281031,0.75645936091402,0.282424508870431,-0.520950715299941,0.131404906010459,-0.693427498736003,-0.667534475875232,-0.939513731294414,-0.829840591133056,-1.00705811541663,-0.13544495202587,-0.690990089506312,0.086761027521923,-0.653026102431792,-0.519946715300948,-0.676774448994035,-1.16146418052076,-0.612258188933032,-0.735395501097729,-1.01272387773952,-0.740762274499846,-1.07880352895755,-0.427129528718519,-0.441284119702493,-1.11677804246117,-0.598584213003782,-0.185449380497583,-0.789243557079832,-1.24427219676018,-0.556531155247138,-0.414152536479865,-0.78634373380672,-0.078739253694537,-0.465564783429379,-0.50399392090049,-0.248110929058143,-0.859328804316273,-0.705569566970859,-0.97760321015356,-1.1617861147459,-0.484054371987383,-1.09360099862823,-0.09590581494784,-0.739808119952756
hsa-miR-373-5p,-0.21381101672395,0.760592976594412,1.40693499168051,2.95732904953835,3.31396484532356,1.35259056526859,1.05836617637211,2.76590228265881,0.729775035273501,2.5833269542602,1.3675680981941,2.53391696291426,1.80769610893848,4.08767364396338,2.2770234277122,0.731079098725883,2.6029899916667,1.01485473289825,3.65045179108824,1.3971329454091,3.07001719758461,1.54919760253616,2.28525248203762,2.47587673543073,3.77200702303968,3.32513234616898,3.71513054949369,2.89372236723865,3.45880720410563,1.49590901065245,3.01367603585446,3.08145774364824,3.13782151479061,3.86238024946984,1.78249350999463,1.92175758716102,2.22696869235408,2.99091286318746,1.38907434232872,2.82780149172798,3.81134363808709,2.87244597092103,2.8312350426979,2.05213108516438,2.34432211736176,3.01522849725448,3.14021417366383,2.41019991903863,1.27026487793393,3.08023759774182,2.60928689357644,1.88478764301517,3.90193454467664,1.51001517299831,1.19990207539198,2.20451432452022,3.04612599332507,1.70960663067716,3.18089154480415,1.42792615374322,1.71709432788666
hsa-miR-184,0.411279391043941,1.74271959809516,1.13092981229025,0.926469797796765,0.371527882682059,1.09173467139627,1.61721278152007,1.13485843798281,0.194399210392654,1.23915646471324,0.611225763902995,-0.725831846396313,1.13166559307994,0.409517548078295,-1.15202572526096,0.950790673173405,0.672436032565951,0.913381880540463,0.366789219872624,0.961174384813371,0.739708150133972,0.425723831249691,0.589995779525803,0.744083520302963,1.07305488564481,0.840119269547965,0.138822144559593,0.688216907926057,0.881432965871254,0.839564157972711,0.60924554215201,0.882480441300665,0.674637595610587,0.652737481061173,1.34683442457271,1.25359416655783,1.37426198095371,0.927919953231387,1.08925910938474,0.898406459475023,1.26406453657572,0.81064141150603,0.895215303972681,1.43830298591916,1.31401782075821,0.798136987139971,0.405885534087052,1.46324192830762,1.48213555576951,1.04706971560169,1.43521937586778,1.68088283602032,0.72705398001203,1.13877029794816,1.32446755223904,1.12188434426295,0.937992519753488,1.28782629124513,0.400761199934074,1.69127600199766,1.62728653547946
hsa-miR-4751,-0.346640638457454,-0.21424956292151,0.205548144066943,-0.212758235045705,0.066990846896085,-0.836588453292201,-1.03956199760115,-1.29942512671923,-0.589288509079211,-2.2333421505027,-1.15142805824459,-2.8459826341477,-1.38057845928926,-1.663268912714,-2.5675556630561,-1.136676584731,-0.689753145991908,-0.434134949525905,-1.15919363927462,-2.25393647751454,0.084332659170054,-3.48891097207358,-1.31364216073538,-2.09604048487911,-1.2342293243381,-0.30005913225131,-0.088797005210571,-0.253145062728547,-0.926640558630657,-1.6629405208207,-0.033244013600814,-1.08835600519854,-1.01814552671822,1.10742257620111,-1.61467744550705,0.348829491239775,-0.590402386752307,-0.912937345554545,-2.49939149863084,0.124663129330044,-1.20827534093656,-0.65030386544278,-1.47471684806459,-0.451696541914231,-0.719138646345644,-0.180931508862162,0.795995394693761,-0.025718909325651,-1.77202902227382,0.054728079107764,-0.63708518437632,-1.2567044791523,-0.210192018671362,-1.9028523573745,-1.44325813036799,-0.64008364733521,-0.678894989854623,-1.10690913397031,-0.71876123656083,-1.07525372547346,-0.627178254262291
hsa-let-7e-5p,1.61880962835625,2.85250989698865,-0.22271848354277,3.90970809428341,1.45034727049424,0.843113151297459,5.07968657773994,1.41719150479762,3.56996131787115,2.87151356136925,2.10882493317033,-0.443739691512877,2.65614282869447,0.820460573996622,2.00373823843282,3.18748220913389,0.707342594095815,0.639784633620516,4.82060576236367,3.26628660176348,0.256624684642229,4.96995165615157,2.34447429256963,1.64849841595625,1.5969806102757,1.20026095824845,-0.48030020295305,1.52442563484368,2.43563748122615,3.34836831755915,1.88954328661578,1.49106593440811,1.64228949364995,1.35059152815618,4.40500827157324,-0.928832778394203,5.12561503624829,1.45066700121518,4.17100026541159,1.80616278235962,0.235644789575584,1.79956692027659,4.00211932224176,2.80892403024227,2.67925006120443,0.616096723201139,2.02497173087396,3.69395094004188,4.69555916890805,1.37904639598635,2.89440129681092,4.62277053511211,0.121468742723941,4.57396033876686,4.62074346530427,3.80747672581021,2.01315000587596,4.49313433142219,2.2569291173575,5.54251379470819,1.92365789773746
hsa-miR-4758-5p,2.95114921833886,3.90988359315908,3.23234719050782,3.30490468140902,4.94542171268771,3.81797144691211,2.89764763229905,3.11258496751787,2.47839811821476,2.87299639977003,1.24098020424838,2.34149154007529,3.24274409857023,3.67365036253445,2.00403151434008,1.31732390012889,4.3775769927135,4.73929420204745,4.3025886512169,3.1249565397353,4.47393500748913,1.94038156147558,3.65595370435132,3.02102100401335,3.78838576780018,4.56724814655348,4.05052208271135,4.53945387273133,4.55671696521364,3.5966123579851,4.61065379062654,4.30487734868572,4.40365376216562,4.13166449638141,3.75989378121232,3.84942209780808,3.39623305341177,4.16086882347732,3.34534044244365,4.5689659915121,4.53714893972701,3.96788472888387,3.52582786025566,3.44711165143377,4.1417004999184,3.50325097761661,4.7727313947363,4.10309797468262,3.60646058609516,4.65152228681229,3.66545394404068,3.661844064273,4.48567012217414,3.66940876104358,3.59467773004364,3.58316439060728,3.80318154065197,3.82158023045637,3.39160072365031,3.506523731486,3.71148883104768
hsa-miR-3164,0.006738256802452,0.633958371602209,0.047276707398382,-0.336713266738646,-0.048031809980457,0.127159688437078,-0.637960420172934,-0.016604158453572,-0.588847556074189,-1.76051954028118,0.247569688832163,-2.41530071685935,-0.200306278019446,-0.037796872028387,-3.22206675229445,0.550439368029651,0.169397245424934,0.073815331794618,-1.13955479138128,-0.688785588159328,-0.193987035066205,-0.761920393169662,-1.00964519627002,-0.258848727313464,0.40535179035665,0.562543048620576,1.26366024022196,0.480885001687015,0.143814303488576,-0.657214820483764,0.684311598863552,-0.002840430360356,0.353864281611562,0.418640249169842,-0.409685928427375,0.325155854410778,0.609513132201865,0.176072927419541,0.560883897211161,0.310220947435729,-0.425047852328841,0.736521264079138,0.520202565746368,1.05251326086349,0.73913704220968,0.936220943796464,-0.58339600295146,0.094623461959156,-0.346581841521602,-0.112494168613099,0.107378811377281,0.29734728068837,0.193761817145548,-0.310138202750112,-0.23620344618369,0.149555720903732,0.201284852061096,-0.038841531076901,0.027462946453718,0.55328956548099,0.77499933539678
hsa-miR-320e,2.69131113153323,4.02100934703188,4.71459465467538,4.5511047756883,4.45319323282255,4.06919266426395,3.42028123875129,4.39478107100601,3.81438486267513,2.8708154334575,3.6829179330729,2.4981638984428,3.55437319568966,3.00749140673797,1.17171861964213,2.16362825715636,3.9781351313878,4.53671700656898,3.35841117585317,5.39393094627261,3.31617352702573,3.40297614720125,2.94994838992672,3.98637975040084,3.14158555571452,3.87823439317695,2.46106287511304,3.64661108062867,3.9270728687596,3.63557349013401,4.10757962424099,3.29566427522761,3.82657163139853,3.05151455560612,3.56459565936131,2.94745345680621,4.42954398539622,3.76146919981383,4.05431125421283,3.62461658657391,2.08332563320185,4.00621577033495,4.37798492305257,4.25645516208756,3.3783542551464,4.00768954321279,2.98438341751594,3.98612707851374,3.33505614765925,3.60490062722689,3.98913872834698,3.28962370910454,2.09273170278246,3.51190866251006,3.320356602416,4.35121905796469,4.52820827104811,3.25293062844204,3.88529561610345,4.81334840843896,3.69247878079631
